geo,nace_r2,year,productivity
IT,,2023,158750.0
IT,,2023,197665.37
IT,,2023,1188.05
IT,,2023,10474.23
IT,,2023,10894.27
IT,,2023,52156.06
IT,,2023,20608.52
IT,,2023,66579.29
IT,,2023,69780.22
IT,,2023,393798.45
IT,,2023,43050.85
IT,,2023,81020.73
IT,,2023,27122.26
IT,,2023,14858.15
IT,,2023,32858.99
IT,,2023,40672.54
IT,,2023,6894.68
IT,,2023,8302.01
IT,,2023,47168.06
IT,,2023,33866.67
IT,,2023,10275.08
IT,,2023,31223.11
IT,,2023,18842.73
IT,,2023,47521.05
IT,,2023,11611.43
IT,,2023,19220.58
IT,,2023,29330.25
IT,,2023,62254.9
IT,,2023,106722.69
IT,,2023,25527.64
IT,,2023,753.09
IT,,2023,12095.24
IT,,2023,4092.15
IT,,2023,2454.22
IT,,2023,8252.11
IT,,2023,99218.75
IT,,2023,370802.92
IT,,2023,11555.96
IT,,2023,63420.72
IT,,2023,136559.14
IT,,2023,51836.73
IT,,2023,83552.63
IT,,2023,67553.19
IT,,2023,9958.83
IT,,2023,16250.8
IT,,2023,113392.86
IT,,2023,18912.88
IT,,2023,28019.86
IT,,2023,3787.65
IT,,2023,5277.37
IT,,2023,13417.86
IT,,2023,37518.46
IT,,2023,53473.68
IT,,2023,11910.9
IT,,2023,15324.28
IT,,2023,1461.49
IT,,2023,84808.01
IT,,2023,11236.45
IT,,2023,92028.99
IT,,2023,5051.71
IT,,2023,1015.35
IT,,2023,4220.67
IT,,2023,2951.94
IT,,2023,3405.51
IT,,2023,8654.17
IT,,2023,2143.55
IT,,2023,25878.76
IT,,2023,30455.64
IT,,2023,34746.92
IT,,2023,106276.15
IT,,2023,9204.57
IT,,2023,194.8
LT,,2023,1547.77
LT,,2023,10800.44
LT,,2023,175892.86
LT,,2023,374.94
LT,,2023,2224.48
LT,,2023,4551.76
LT,,2023,4964.72
LT,,2023,3280.05
LT,,2023,14701.49
LT,,2023,28223.5
LT,,2023,15438.87
LT,,2023,11684.46
LT,,2023,5219.93
LT,,2023,9425.84
LT,,2023,101546.39
LT,,2023,4982.3
LT,,2023,5239.36
LT,,2023,12693.3
LT,,2023,14924.24
LT,,2023,16554.62
LT,,2023,14834.34
LT,,2023,8716.81
LT,,2023,21137.34
LT,,2023,1711.56
LT,,2023,2279.56
LT,,2023,6873.69
LT,,2023,8270.36
LT,,2023,23907.77
LT,,2023,9762.14
LT,,2023,265.48
LT,,2023,3123.02
LT,,2023,1454.52
LT,,2023,877.9
LT,,2023,1285.06
LT,,2023,47584.54
LT,,2023,64379.08
LT,,2023,3181.52
LT,,2023,12130.54
LT,,2023,21937.64
LT,,2023,12130.54
LT,,2023,27134.99
LT,,2023,18207.02
LT,,2023,1999.19
LT,,2023,6709.81
LT,,2023,32508.25
LT,,2023,13795.52
LT,,2023,6677.97
LT,,2023,1763.97
LT,,2023,2476.74
LT,,2023,6125.62
LT,,2023,22085.2
LT,,2023,10489.88
LT,,2023,5353.26
LT,,2023,10932.3
LT,,2023,659.75
LT,,2023,15366.61
LT,,2023,5926.59
LT,,2023,25853.02
LT,,2023,2250.4
LT,,2023,295.66
LT,,2023,1067.63
LT,,2023,754.5
LT,,2023,1195.39
LT,,2023,3524.15
LT,,2023,1532.36
LT,,2023,5056.47
LT,,2023,10557.34
LT,,2023,10040.77
LT,,2023,31774.19
LT,,2023,4537.08
LT,,2023,66.72
LV,,2023,458.05
LV,,2023,1916.73
LV,,2023,8841.06
LV,,2023,197.43
LV,,2023,1133.76
LV,,2023,2683.42
LV,,2023,1161.37
LV,,2023,956.65
LV,,2023,18936.17
LV,,2023,7606.84
LV,,2023,2670000.0
LV,,2023,10269.23
LV,,2023,12836.54
LV,,2023,8612.9
LV,,2023,3065.44
LV,,2023,4759.36
LV,,2023,33375.0
LV,,2023,2144.58
LV,,2023,2289.88
LV,,2023,9888.89
LV,,2023,6342.04
LV,,2023,8530.35
LV,,2023,11361.7
LV,,2023,6658.35
LV,,2023,16181.82
LV,,2023,1812.63
LV,,2023,2792.89
LV,,2023,5154.44
LV,,2023,2691.53
LV,,2023,17565.79
LV,,2023,5415.82
LV,,2023,113.86
LV,,2023,1526.59
LV,,2023,641.52
LV,,2023,333.71
LV,,2023,735.74
LV,,2023,24953.27
LV,,2023,9816.18
LV,,2023,1426.28
LV,,2023,4953.62
LV,,2023,12775.12
LV,,2023,5340.0
LV,,2023,9175.26
LV,,2023,5574.11
LV,,2023,880.32
LV,,2023,2801.68
LV,,2023,9050.85
LV,,2023,7196.77
LV,,2023,1249.42
LV,,2023,1105.13
LV,,2023,1622.11
LV,,2023,3467.53
LV,,2023,12361.11
LV,,2023,4908.09
LV,,2023,2321.74
LV,,2023,4405.94
LV,,2023,363.27
LV,,2023,7478.99
LV,,2023,3713.49
LV,,2023,15344.83
LV,,2023,1151.86
LV,,2023,124.24
LV,,2023,419.81
LV,,2023,309.1
LV,,2023,584.12
LV,,2023,1388.46
LV,,2023,537.22
LV,,2023,1774.09
LV,,2023,5144.51
LV,,2023,5047.26
LV,,2023,26176.47
LV,,2023,1791.95
LV,,2023,28.95
MT,,2023,10488.72
MT,,2023,22142.86
MT,,2023,1035.25
MT,,2023,6706.73
MT,,2023,48103.45
MT,,2023,99642.86
MT,,2023,11923.08
MT,,2023,132857.14
MT,,2023,15081.08
MT,,2023,107307.69
MT,,2023,18724.83
MT,,2023,15000.0
MT,,2023,8506.1
MT,,2023,19647.89
MT,,2023,558000.0
MT,,2023,17116.56
MT,,2023,17658.23
MT,,2023,11204.82
MT,,2023,52641.51
MT,,2023,35769.23
MT,,2023,19647.89
MT,,2023,5147.6
MT,,2023,8181.82
MT,,2023,13880.6
MT,,2023,337.53
MT,,2023,7500.0
MT,,2023,1987.18
MT,,2023,1113.33
MT,,2023,3913.04
MT,,2023,51666.67
MT,,2023,14381.44
MT,,2023,6186.25
MT,,2023,19510.49
MT,,2023,47288.14
MT,,2023,13413.46
MT,,2023,18724.83
MT,,2023,18000.0
MT,,2023,2644.55
MT,,2023,2585.73
MT,,2023,21461.54
MT,,2023,7500.0
MT,,2023,7081.22
MT,,2023,1552.59
MT,,2023,2059.04
MT,,2023,6312.22
MT,,2023,9721.25
MT,,2023,477.58
MT,,2023,13811.88
MT,,2023,2105.66
MT,,2023,22320.0
MT,,2023,1517.13
MT,,2023,433.9
MT,,2023,1446.35
MT,,2023,1308.63
MT,,2023,2005.75
MT,,2023,2849.85
MT,,2023,1332.38
MT,,2023,3029.32
MT,,2023,12455.36
MT,,2023,14090.91
MT,,2023,43593.75
MT,,2023,5224.72
MT,,2023,90.0
NL,,2023,26757.89
NL,,2023,1694666.67
NL,,2023,1694666.67
NL,,2023,6066.83
NL,,2023,34585.03
NL,,2023,299058.82
NL,,2023,299058.82
NL,,2023,97769.23
NL,,2023,267578.95
NL,,2023,317750.0
NL,,2023,1016800.0
NL,,2023,105916.67
NL,,2023,267578.95
NL,,2023,149529.41
NL,,2023,90785.71
NL,,2023,221043.48
NL,,2023,254200.0
NL,,2023,43452.99
NL,,2023,52958.33
NL,,2023,181571.43
NL,,2023,203360.0
NL,,2023,49843.14
NL,,2023,221043.48
NL,,2023,121047.62
NL,,2023,267578.95
NL,,2023,52412.37
NL,,2023,105916.67
NL,,2023,101680.0
NL,,2023,149529.41
NL,,2023,847333.33
NL,,2023,154060.61
NL,,2023,2046.7
NL,,2023,34821.92
NL,,2023,9328.44
NL,,2023,5911.63
NL,,2023,25168.32
NL,,2023,254200.0
NL,,2023,188296.3
NL,,2023,41333.33
NL,,2023,80698.41
NL,,2023,231090.91
NL,,2023,84733.33
NL,,2023,137405.41
NL,,2023,195538.46
NL,,2023,17714.29
NL,,2023,54085.11
NL,,2023,130358.97
NL,,2023,61253.01
NL,,2023,63550.0
NL,,2023,7981.16
NL,,2023,10569.65
NL,,2023,32800.0
NL,,2023,103755.1
NL,,2023,83344.26
NL,,2023,31775.0
NL,,2023,51353.54
NL,,2023,2466.76
NL,,2023,121047.62
NL,,2023,7919.0
NL,,2023,231090.91
NL,,2023,9968.63
NL,,2023,1759.17
NL,,2023,7981.16
NL,,2023,7993.71
NL,,2023,7857.81
NL,,2023,5246.65
NL,,2023,11424.72
NL,,2023,43827.59
NL,,2023,64354.43
NL,,2023,80698.41
NL,,2023,391076.92
NL,,2023,36056.74
NL,,2023,500.1
NO,,2023,79942.86
NO,,2023,5133.94
NO,,2023,32284.62
NO,,2023,335760.0
NO,,2023,88357.89
NO,,2023,119914.29
NO,,2023,47965.71
NO,,2023,186533.33
NO,,2023,186533.33
NO,,2023,93266.67
NO,,2023,88357.89
NO,,2023,55960.0
NO,,2023,93266.67
NO,,2023,2652.13
NO,,2023,23982.86
NO,,2023,50872.73
NO,,2023,57889.66
NO,,2023,139900.0
NO,,2023,22384.0
NO,,2023,52462.5
NO,,2023,13990.0
NO,,2023,129138.46
NO,,2023,52462.5
NO,,2023,5558.94
NO,,2023,1591.28
NO,,2023,8110.14
NO,,2023,7113.56
NO,,2023,7363.16
NO,,2023,4371.88
NO,,2023,13990.0
NO,,2023,565.63
PT,,2023,864.24
PT,,2023,14842.17
PT,,2023,17743.4
PT,,2023,293.08
PT,,2023,2129.72
PT,,2023,1398.91
PT,,2023,7418.74
PT,,2023,4044.38
PT,,2023,17716.65
PT,,2023,17851.18
PT,,2023,146937.5
PT,,2023,15971.47
PT,,2023,23533.53
PT,,2023,8580.29
PT,,2023,3218.34
PT,,2023,5150.05
PT,,2023,26715.91
PT,,2023,2470.06
PT,,2023,2721.69
PT,,2023,18497.25
PT,,2023,12315.35
PT,,2023,8775.66
PT,,2023,5028.88
PT,,2023,4265.24
PT,,2023,28088.41
PT,,2023,2683.48
PT,,2023,3950.6
PT,,2023,8366.55
PT,,2023,21028.62
PT,,2023,15600.53
PT,,2023,7287.66
PT,,2023,179.12
PT,,2023,2378.11
PT,,2023,1150.2
PT,,2023,566.49
PT,,2023,1865.72
PT,,2023,59070.35
PT,,2023,19575.35
PT,,2023,5734.15
PT,,2023,10950.16
PT,,2023,19591.67
PT,,2023,9434.19
PT,,2023,18196.59
PT,,2023,16938.04
PT,,2023,2097.05
PT,,2023,4484.93
PT,,2023,21568.81
PT,,2023,10652.47
PT,,2023,3101.58
PT,,2023,1142.76
PT,,2023,1545.69
PT,,2023,4383.74
PT,,2023,15355.98
PT,,2023,14103.18
PT,,2023,4312.97
PT,,2023,6213.0
PT,,2023,342.97
PT,,2023,16080.71
PT,,2023,2586.36
PT,,2023,17518.63
PT,,2023,807.9
PT,,2023,207.8
PT,,2023,761.19
PT,,2023,634.46
PT,,2023,857.15
PT,,2023,1323.02
PT,,2023,746.85
PT,,2023,6788.91
PT,,2023,5861.38
PT,,2023,5686.99
PT,,2023,15118.97
PT,,2023,2606.14
PT,,2023,44.88
RO,,2023,405.81
RO,,2023,13326.49
RO,,2023,285720.0
RO,,2023,414.35
RO,,2023,3185.99
RO,,2023,2920.28
RO,,2023,13010.93
RO,,2023,8906.48
RO,,2023,57604.84
RO,,2023,55372.09
RO,,2023,84035.29
RO,,2023,28572.0
RO,,2023,90417.72
RO,,2023,7815.1
RO,,2023,5116.76
RO,,2023,14819.5
RO,,2023,18409.79
RO,,2023,5157.4
RO,,2023,7164.49
RO,,2023,14033.4
RO,,2023,8098.64
RO,,2023,11374.2
RO,,2023,3317.7
RO,,2023,2609.79
RO,,2023,12231.16
RO,,2023,5602.35
RO,,2023,7107.46
RO,,2023,26455.56
RO,,2023,7963.21
RO,,2023,19569.86
RO,,2023,9962.34
RO,,2023,341.31
RO,,2023,3482.69
RO,,2023,3575.08
RO,,2023,793.93
RO,,2023,1634.55
RO,,2023,67386.79
RO,,2023,158733.33
RO,,2023,11806.61
RO,,2023,9064.72
RO,,2023,86060.24
RO,,2023,31888.39
RO,,2023,50659.57
RO,,2023,13896.89
RO,,2023,6732.33
RO,,2023,9193.05
RO,,2023,43554.88
RO,,2023,81170.45
RO,,2023,21580.06
RO,,2023,5709.83
RO,,2023,8373.97
RO,,2023,17947.24
RO,,2023,57144.0
RO,,2023,46083.87
RO,,2023,16308.22
RO,,2023,25240.28
RO,,2023,1816.63
RO,,2023,166116.28
RO,,2023,69349.51
RO,,2023,65532.11
RO,,2023,3834.14
RO,,2023,627.46
RO,,2023,1840.98
RO,,2023,2062.66
RO,,2023,2117.7
RO,,2023,10693.11
RO,,2023,3366.16
RO,,2023,16534.72
RO,,2023,31056.52
RO,,2023,12620.14
RO,,2023,29887.03
RO,,2023,10905.34
RO,,2023,84.1
SE,,2023,15814.47
SE,,2023,19385.48
SE,,2023,1201900.0
SE,,2023,1854.78
SE,,2023,21085.96
SE,,2023,150237.5
SE,,2023,37559.38
SE,,2023,17675.0
SE,,2023,42925.0
SE,,2023,150237.5
SE,,2023,400633.33
SE,,2023,60095.0
SE,,2023,31628.95
SE,,2023,66772.22
SE,,2023,44514.81
SE,,2023,12264.29
SE,,2023,16928.17
SE,,2023,57233.33
SE,,2023,44514.81
SE,,2023,15213.92
SE,,2023,15023.75
SE,,2023,12390.72
SE,,2023,70700.0
SE,,2023,27315.91
SE,,2023,50079.17
SE,,2023,60095.0
SE,,2023,38770.97
SE,,2023,300475.0
SE,,2023,44514.81
SE,,2023,1096.62
SE,,2023,13504.49
SE,,2023,5341.78
SE,,2023,3827.71
SE,,2023,8464.08
SE,,2023,133544.44
SE,,2023,300475.0
SE,,2023,31628.95
SE,,2023,19385.48
SE,,2023,50079.17
SE,,2023,54631.82
SE,,2023,7028.65
SE,,2023,18490.77
SE,,2023,46226.92
SE,,2023,60095.0
SE,,2023,13207.69
SE,,2023,8709.42
SE,,2023,44514.81
SE,,2023,17418.84
SE,,2023,29314.63
SE,,2023,1734.34
SE,,2023,75118.75
SE,,2023,10636.28
SE,,2023,133544.44
SE,,2023,7240.36
SE,,2023,678.66
SE,,2023,4865.99
SE,,2023,2225.74
SE,,2023,3162.89
SE,,2023,1989.9
SE,,2023,4451.48
SE,,2023,19077.78
SE,,2023,16928.17
SE,,2023,18210.61
SE,,2023,240380.0
SE,,2023,20371.19
SE,,2023,219.89
SI,,2023,281.82
SI,,2023,3483.37
SI,,2023,77391.3
SI,,2023,71.81
SI,,2023,888.67
SI,,2023,2363.88
SI,,2023,1785.36
SI,,2023,952.89
SI,,2023,4110.85
SI,,2023,4063.93
SI,,2023,1780000.0
SI,,2023,2507.04
SI,,2023,1393.89
SI,,2023,1065.87
SI,,2023,745.08
SI,,2023,2475.66
SI,,2023,1807.11
SI,,2023,357.79
SI,,2023,446.12
SI,,2023,2894.31
SI,,2023,799.28
SI,,2023,1001.69
SI,,2023,1132.32
SI,,2023,1055.13
SI,,2023,15614.04
SI,,2023,787.26
SI,,2023,1642.07
SI,,2023,1512.32
SI,,2023,1969.03
SI,,2023,3700.62
SI,,2023,2834.39
SI,,2023,76.86
SI,,2023,1018.31
SI,,2023,387.97
SI,,2023,279.92
SI,,2023,484.22
SI,,2023,89000.0
SI,,2023,50857.14
SI,,2023,1314.62
SI,,2023,2157.58
SI,,2023,7542.37
SI,,2023,2296.77
SI,,2023,3302.41
SI,,2023,3531.75
SI,,2023,690.99
SI,,2023,1690.41
SI,,2023,2918.03
SI,,2023,5705.13
SI,,2023,2194.82
SI,,2023,323.4
SI,,2023,495.13
SI,,2023,932.43
SI,,2023,2244.64
SI,,2023,3260.07
SI,,2023,637.08
SI,,2023,791.46
SI,,2023,124.49
SI,,2023,10532.54
SI,,2023,751.37
SI,,2023,7265.31
SI,,2023,734.63
SI,,2023,84.38
SI,,2023,351.43
SI,,2023,214.43
SI,,2023,339.05
SI,,2023,718.32
SI,,2023,409.67
SI,,2023,1227.59
SI,,2023,3150.44
SI,,2023,3001.69
SI,,2023,9417.99
SI,,2023,1287.06
SI,,2023,16.2
SK,,2023,628.56
SK,,2023,1166.53
SK,,2023,131428.57
SK,,2023,49.21
SK,,2023,555.78
SK,,2023,878.14
SK,,2023,958.0
SK,,2023,647.43
SK,,2023,3603.13
SK,,2023,4487.8
SK,,2023,12000.0
SK,,2023,3349.51
SK,,2023,11896.55
SK,,2023,858.21
SK,,2023,532.0
SK,,2023,1399.59
SK,,2023,1265.47
SK,,2023,258.55
SK,,2023,324.94
SK,,2023,2307.69
SK,,2023,733.85
SK,,2023,576.92
SK,,2023,361.78
SK,,2023,342.77
SK,,2023,6524.82
SK,,2023,683.68
SK,,2023,1195.84
SK,,2023,1595.38
SK,,2023,1584.39
SK,,2023,2716.54
SK,,2023,1807.47
SK,,2023,44.97
SK,,2023,758.66
SK,,2023,215.15
SK,,2023,132.6
SK,,2023,319.11
SK,,2023,86250.0
SK,,2023,41818.18
SK,,2023,654.34
SK,,2023,1842.46
SK,,2023,3403.21
SK,,2023,2081.45
SK,,2023,5359.22
SK,,2023,2638.62
SK,,2023,472.2
SK,,2023,1229.4
SK,,2023,3942.86
SK,,2023,1836.33
SK,,2023,952.38
SK,,2023,249.93
SK,,2023,370.57
SK,,2023,767.73
SK,,2023,2911.39
SK,,2023,1503.27
SK,,2023,829.58
SK,,2023,1851.11
SK,,2023,103.86
SK,,2023,4017.47
SK,,2023,1541.04
SK,,2023,9892.47
SK,,2023,324.63
SK,,2023,54.89
SK,,2023,164.63
SK,,2023,148.75
SK,,2023,242.72
SK,,2023,767.73
SK,,2023,357.51
SK,,2023,1387.63
SK,,2023,2466.49
SK,,2023,1612.15
SK,,2023,6388.89
SK,,2023,1325.01
SK,,2023,11.34
AT,,2023,9101.68
AT,,2023,58075.07
AT,,2023,2304468.09
AT,,2023,1424.66
AT,,2023,11733.29
AT,,2023,69429.49
AT,,2023,31734.54
AT,,2023,18255.52
AT,,2023,67356.97
AT,,2023,118760.96
AT,,2023,633391.81
AT,,2023,51283.14
AT,,2023,51625.36
AT,,2023,33815.17
AT,,2023,17565.68
AT,,2023,36541.84
AT,,2023,27152.17
AT,,2023,8943.85
AT,,2023,13337.03
AT,,2023,31688.12
AT,,2023,21631.72
AT,,2023,10995.94
AT,,2023,29312.58
AT,,2023,20905.23
AT,,2023,72886.94
AT,,2023,15265.68
AT,,2023,24700.11
AT,,2023,39966.79
AT,,2023,36640.73
AT,,2023,453179.92
AT,,2023,46286.32
AT,,2023,885.35
AT,,2023,12883.31
AT,,2023,4878.61
AT,,2023,2769.86
AT,,2023,8119.8
AT,,2023,1666307.69
AT,,2023,143267.2
AT,,2023,18423.2
AT,,2023,40595.95
AT,,2023,66858.02
AT,,2023,34156.42
AT,,2023,69832.37
AT,,2023,81131.09
AT,,2023,10265.38
AT,,2023,15011.78
AT,,2023,41705.81
AT,,2023,37425.71
AT,,2023,14774.25
AT,,2023,4596.22
AT,,2023,6534.54
AT,,2023,15494.99
AT,,2023,47924.78
AT,,2023,29853.91
AT,,2023,16857.59
AT,,2023,38723.63
AT,,2023,1809.57
AT,,2023,83379.52
AT,,2023,11265.86
AT,,2023,84485.18
AT,,2023,7029.01
AT,,2023,966.88
AT,,2023,3885.56
AT,,2023,3296.1
AT,,2023,3452.66
AT,,2023,5438.61
AT,,2023,5168.69
AT,,2023,25077.56
AT,,2023,38668.33
AT,,2023,21212.3
AT,,2023,279149.48
AT,,2023,14212.05
AT,,2023,229.07
BE,,2023,10230.36
BE,,2023,301526.32
BE,,2023,1432250.0
BE,,2023,1017.22
BE,,2023,5456.19
BE,,2023,30152.63
BE,,2023,37444.44
BE,,2023,15116.09
BE,,2023,50254.39
BE,,2023,51151.79
BE,,2023,139731.71
BE,,2023,12618.94
BE,,2023,18540.45
BE,,2023,23870.83
BE,,2023,11038.54
BE,,2023,20460.71
BE,,2023,22734.13
BE,,2023,7741.89
BE,,2023,11739.75
BE,,2023,56166.67
BE,,2023,39784.72
BE,,2023,17847.35
BE,,2023,19755.17
BE,,2023,16415.47
BE,,2023,97101.69
BE,,2023,12481.48
BE,,2023,28502.49
BE,,2023,22291.83
BE,,2023,29838.54
BE,,2023,77418.92
BE,,2023,19961.67
BE,,2023,569.94
BE,,2023,7869.51
BE,,2023,2867.37
BE,,2023,1907.76
BE,,2023,4486.3
BE,,2023,159138.89
BE,,2023,79569.44
BE,,2023,5672.28
BE,,2023,15525.75
BE,,2023,62956.04
BE,,2023,25349.56
BE,,2023,42437.04
BE,,2023,29994.76
BE,,2023,5961.5
BE,,2023,11059.85
BE,,2023,23673.55
BE,,2023,17903.12
BE,,2023,19892.36
BE,,2023,896.0
BE,,2023,997.74
BE,,2023,8786.81
BE,,2023,37940.4
BE,,2023,33700.0
BE,,2023,13738.61
BE,,2023,23288.62
BE,,2023,488.45
BE,,2023,33700.0
BE,,2023,2940.97
BE,,2023,81842.86
BE,,2023,2221.4
BE,,2023,372.69
BE,,2023,1261.89
BE,,2023,1316.1
BE,,2023,1714.76
BE,,2023,1825.69
BE,,2023,3113.59
BE,,2023,21376.87
BE,,2023,26523.15
BE,,2023,12373.65
BE,,2023,108094.34
BE,,2023,9050.55
BE,,2023,112.53
BG,,2023,323.48
BG,,2023,6890.14
BG,,2023,110625.0
BG,,2023,240.16
BG,,2023,1411.61
BG,,2023,1591.57
BG,,2023,8393.05
BG,,2023,4254.81
BG,,2023,15930.0
BG,,2023,18829.79
BG,,2023,66099.59
BG,,2023,10662.65
BG,,2023,20475.58
BG,,2023,4718.6
BG,,2023,2824.47
BG,,2023,7036.22
BG,,2023,11435.75
BG,,2023,2235.48
BG,,2023,2778.17
BG,,2023,10165.92
BG,,2023,5961.83
BG,,2023,3975.54
BG,,2023,6031.81
BG,,2023,4852.27
BG,,2023,24774.49
BG,,2023,2899.0
BG,,2023,4439.8
BG,,2023,8353.43
BG,,2023,5287.09
BG,,2023,9803.08
BG,,2023,6839.85
BG,,2023,180.68
BG,,2023,2883.78
BG,,2023,911.17
BG,,2023,544.22
BG,,2023,1014.59
BG,,2023,90000.0
BG,,2023,60570.34
BG,,2023,4477.23
BG,,2023,7976.97
BG,,2023,23221.57
BG,,2023,9833.33
BG,,2023,17055.67
BG,,2023,7706.82
BG,,2023,1562.38
BG,,2023,3324.29
BG,,2023,16271.71
BG,,2023,15229.45
BG,,2023,5728.16
BG,,2023,2217.43
BG,,2023,3113.15
BG,,2023,7706.82
BG,,2023,10993.79
BG,,2023,11054.82
BG,,2023,4220.99
BG,,2023,6828.12
BG,,2023,624.19
BG,,2023,36369.86
BG,,2023,12693.23
BG,,2023,30517.24
BG,,2023,1461.47
BG,,2023,259.94
BG,,2023,735.52
BG,,2023,874.94
BG,,2023,1147.94
BG,,2023,2112.17
BG,,2023,1302.43
BG,,2023,4367.97
BG,,2023,13252.91
BG,,2023,7240.91
BG,,2023,12104.86
BG,,2023,4119.47
BG,,2023,45.76
CY,,2023,-739.74
CY,,2023,-16666.67
CY,,2023,-20000.0
CY,,2023,-264.55
CY,,2023,-782.92
CY,,2023,-9821.43
CY,,2023,-4508.2
CY,,2023,-2798.98
CY,,2023,-15942.03
CY,,2023,-13750.0
CY,,2023,-550000.0
CY,,2023,-17460.32
CY,,2023,-4845.81
CY,,2023,-10185.19
CY,,2023,-3197.67
CY,,2023,-4661.02
CY,,2023,-26190.48
CY,,2023,-2355.46
CY,,2023,-2588.24
CY,,2023,-55000.0
CY,,2023,-22916.67
CY,,2023,-21153.85
CY,,2023,-55000.0
CY,,2023,-37931.03
CY,,2023,-110000.0
CY,,2023,-2743.14
CY,,2023,-6508.88
CY,,2023,-4741.38
CY,,2023,-4400.0
CY,,2023,-23404.26
CY,,2023,-4508.2
CY,,2023,-74.85
CY,,2023,-1148.23
CY,,2023,-460.06
CY,,2023,-240.75
CY,,2023,-1919.72
CY,,2023,-36666.67
CY,,2023,-28947.37
CY,,2023,-1097.8
CY,,2023,-3956.83
CY,,2023,-5392.16
CY,,2023,-2505.69
CY,,2023,-4680.85
CY,,2023,-2439.02
CY,,2023,-734.8
CY,,2023,-827.69
CY,,2023,-5314.01
CY,,2023,-1464.71
CY,,2023,-3179.19
CY,,2023,-376.07
CY,,2023,-451.93
CY,,2023,-2240.33
CY,,2023,-35483.87
CY,,2023,-3459.12
CY,,2023,-1591.9
CY,,2023,-2949.06
CY,,2023,-208.29
CY,,2023,-6666.67
CY,,2023,-6586.83
CY,,2023,-6707.32
CY,,2023,-966.61
CY,,2023,-113.85
CY,,2023,-315.64
CY,,2023,-299.4
CY,,2023,-542.94
CY,,2023,-2306.08
CY,,2023,-234.44
CY,,2023,-2296.45
CY,,2023,-2301.26
CY,,2023,-2872.06
CY,,2023,-14473.68
CY,,2023,-1218.16
CY,,2023,-22.15
CZ,,2023,965.03
CZ,,2023,5755.92
CZ,,2023,107118.64
CZ,,2023,86.57
CZ,,2023,1015.1
CZ,,2023,2584.87
CZ,,2023,2528.0
CZ,,2023,1333.33
CZ,,2023,5650.42
CZ,,2023,5635.31
CZ,,2023,146976.74
CZ,,2023,3866.63
CZ,,2023,9619.48
CZ,,2023,1462.29
CZ,,2023,892.59
CZ,,2023,2291.1
CZ,,2023,2927.28
CZ,,2023,522.75
CZ,,2023,636.39
CZ,,2023,2715.36
CZ,,2023,1120.27
CZ,,2023,1006.13
CZ,,2023,652.35
CZ,,2023,568.7
CZ,,2023,4435.09
CZ,,2023,969.1
CZ,,2023,1745.62
CZ,,2023,2178.56
CZ,,2023,2979.02
CZ,,2023,6748.53
CZ,,2023,2974.82
CZ,,2023,104.9
CZ,,2023,1290.72
CZ,,2023,502.01
CZ,,2023,373.14
CZ,,2023,618.4
CZ,,2023,203870.97
CZ,,2023,56177.78
CZ,,2023,1345.83
CZ,,2023,4268.83
CZ,,2023,6836.13
CZ,,2023,4358.62
CZ,,2023,12026.64
CZ,,2023,5816.84
CZ,,2023,916.07
CZ,,2023,2395.75
CZ,,2023,10095.85
CZ,,2023,4053.88
CZ,,2023,1120.57
CZ,,2023,627.11
CZ,,2023,1125.66
CZ,,2023,1415.93
CZ,,2023,4438.2
CZ,,2023,3173.49
CZ,,2023,1272.27
CZ,,2023,2123.66
CZ,,2023,254.62
CZ,,2023,9976.32
CZ,,2023,19905.51
CZ,,2023,12118.89
CZ,,2023,918.6
CZ,,2023,115.83
CZ,,2023,384.02
CZ,,2023,340.63
CZ,,2023,451.69
CZ,,2023,1136.79
CZ,,2023,663.45
CZ,,2023,2767.68
CZ,,2023,3956.18
CZ,,2023,5792.85
CZ,,2023,10177.13
CZ,,2023,1935.39
CZ,,2023,23.33
DE,,2023,20925.14
DE,,2023,242266.67
DE,,2023,2725500.0
DE,,2023,1342.94
DE,,2023,11785.95
DE,,2023,88634.15
DE,,2023,79576.64
DE,,2023,28025.71
DE,,2023,82590.91
DE,,2023,90850.0
DE,,2023,545100.0
DE,,2023,29306.45
DE,,2023,74671.23
DE,,2023,25773.05
DE,,2023,16468.28
DE,,2023,45615.06
DE,,2023,43783.13
DE,,2023,9768.82
DE,,2023,12574.39
DE,,2023,28539.27
DE,,2023,20885.06
DE,,2023,9438.96
DE,,2023,12632.68
DE,,2023,10772.73
DE,,2023,73167.79
DE,,2023,16393.98
DE,,2023,27119.4
DE,,2023,41452.47
DE,,2023,37986.06
DE,,2023,320647.06
DE,,2023,40679.1
DE,,2023,1080.37
DE,,2023,13182.59
DE,,2023,5833.07
DE,,2023,3440.2
DE,,2023,11285.71
DE,,2023,474000.0
DE,,2023,170343.75
DE,,2023,13526.05
DE,,2023,20114.39
DE,,2023,75708.33
DE,,2023,39215.83
DE,,2023,81358.21
DE,,2023,100944.44
DE,,2023,9231.16
DE,,2023,19643.24
DE,,2023,65674.7
DE,,2023,30971.59
DE,,2023,21292.97
DE,,2023,4623.41
DE,,2023,7051.75
DE,,2023,13426.11
DE,,2023,42092.66
DE,,2023,51424.53
DE,,2023,23546.44
DE,,2023,43434.26
DE,,2023,1739.59
DE,,2023,67296.3
DE,,2023,12917.06
DE,,2023,134592.59
