freq,size_emp,nace_r2,indic_is,unit,geo\TIME_PERIOD,num_2016,flag_2016,num_2020,flag_2020
A,GE10,J62_J63,P_IUSE,PC_EMP_IACC,RO,,NaN,,NaN
A,GE10,J62_J63,P_IUSE,PC_EMP_IACC,RS,,NaN,,NaN
A,GE10,J62_J63,P_IUSE,PC_EMP_IACC,SE,,NaN,,NaN
A,GE10,J62_J63,P_IUSE,PC_EMP_IACC,SI,,NaN,,NaN
A,GE10,J62_J63,P_IUSE,PC_EMP_IACC,SK,,NaN,,NaN
A,GE10,J62_J63,P_IUSE,PC_EMP_IACC,TR,,NaN,,NaN
A,GE10,J62_J63,P_IUSE,PC_EMP_IACC,UK,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,AT,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,BA,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,BE,61.58,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,BG,44.69,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,CY,70.02,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,CZ,49.57,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,DE,73.19,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,DK,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,EA,74.11,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,EE,41.44,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,EL,51.68,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,ES,78.51,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,EU15,81.12,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,EU25,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,EU27_2007,73.13,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,EU27_2020,65.25,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,EU28,73.0,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,FI,94.26,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,FR,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,HR,50.51,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,HU,47.74,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,IE,73.62,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,IS,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,IT,68.92,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,LT,53.61,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,LU,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,LV,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,ME,,u,,NaN
A,GE10,L68,P_CUSE,PC_EMP,MK,51.9,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,MT,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,NL,94.57,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,NO,92.94,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,PL,55.34,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,PT,70.4,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,RO,36.58,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,RS,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,SE,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,SI,70.82,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,SK,53.52,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,TR,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP,UK,86.07,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,AT,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,BE,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,BG,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,CY,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,CZ,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,DE,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,DK,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,EA,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,EE,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,EL,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,ES,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,EU15,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,EU27_2007,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,EU27_2020,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,EU28,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,FI,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,FR,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,HR,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,HU,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,IE,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,IT,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,LT,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,MK,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,MT,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,NL,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,NO,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,PL,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,PT,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,RO,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,RS,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,SI,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,SK,,NaN,,NaN
A,GE10,L68,P_CUSE,PC_EMP_CUSE2,UK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,AL,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,AT,,u,,u
A,GE10,L68,P_IUSE,PC_EMP,BA,,NaN,38.27,NaN
A,GE10,L68,P_IUSE,PC_EMP,BE,60.88,NaN,76.32,NaN
A,GE10,L68,P_IUSE,PC_EMP,BG,41.66,NaN,43.21,NaN
A,GE10,L68,P_IUSE,PC_EMP,CY,70.02,NaN,76.36,NaN
A,GE10,L68,P_IUSE,PC_EMP,CZ,48.64,NaN,70.41,NaN
A,GE10,L68,P_IUSE,PC_EMP,DE,71.53,NaN,87.52,NaN
A,GE10,L68,P_IUSE,PC_EMP,DK,94.01,NaN,89.33,NaN
A,GE10,L68,P_IUSE,PC_EMP,EA,74.9,NaN,83.12,NaN
A,GE10,L68,P_IUSE,PC_EMP,EE,40.3,NaN,44.27,NaN
A,GE10,L68,P_IUSE,PC_EMP,EL,44.74,NaN,,u
A,GE10,L68,P_IUSE,PC_EMP,ES,76.63,NaN,84.52,NaN
A,GE10,L68,P_IUSE,PC_EMP,EU15,81.19,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,EU25,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,EU27_2007,73.88,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,EU27_2020,69.06,NaN,77.76,NaN
A,GE10,L68,P_IUSE,PC_EMP,EU28,73.78,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,FI,94.26,NaN,95.9,NaN
A,GE10,L68,P_IUSE,PC_EMP,FR,81.73,NaN,88.21,NaN
A,GE10,L68,P_IUSE,PC_EMP,HR,49.4,NaN,51.61,NaN
A,GE10,L68,P_IUSE,PC_EMP,HU,43.42,NaN,48.09,NaN
A,GE10,L68,P_IUSE,PC_EMP,IE,73.25,NaN,51.09,NaN
A,GE10,L68,P_IUSE,PC_EMP,IS,,NaN,100.0,NaN
A,GE10,L68,P_IUSE,PC_EMP,IT,66.53,NaN,66.76,NaN
A,GE10,L68,P_IUSE,PC_EMP,LT,53.37,NaN,59.5,NaN
A,GE10,L68,P_IUSE,PC_EMP,LU,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,LV,33.0,NaN,38.52,NaN
A,GE10,L68,P_IUSE,PC_EMP,ME,,u,,u
A,GE10,L68,P_IUSE,PC_EMP,MK,46.62,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,MT,,u,,NaN
A,GE10,L68,P_IUSE,PC_EMP,NL,93.44,NaN,95.43,NaN
A,GE10,L68,P_IUSE,PC_EMP,NO,92.94,NaN,96.69,NaN
A,GE10,L68,P_IUSE,PC_EMP,PL,51.51,NaN,62.11,NaN
A,GE10,L68,P_IUSE,PC_EMP,PT,66.33,NaN,76.07,NaN
A,GE10,L68,P_IUSE,PC_EMP,RO,31.73,NaN,31.53,NaN
A,GE10,L68,P_IUSE,PC_EMP,RS,,NaN,67.56,NaN
A,GE10,L68,P_IUSE,PC_EMP,SE,92.02,NaN,96.39,NaN
A,GE10,L68,P_IUSE,PC_EMP,SI,70.56,NaN,80.22,NaN
A,GE10,L68,P_IUSE,PC_EMP,SK,52.57,NaN,64.85,NaN
A,GE10,L68,P_IUSE,PC_EMP,TR,37.87,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP,UK,85.91,NaN,,u
A,GE10,L68,P_IUSE,PC_EMP_CUSE,AT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,BA,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,BE,98.86,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,BG,93.22,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,CY,100.0,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,CZ,98.12,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,DE,97.74,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,DK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,EA,97.84,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,EE,97.26,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,EL,86.58,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,ES,97.61,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,EU15,98.87,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,EU25,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,EU27_2007,97.95,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,EU27_2020,96.49,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,EU28,97.95,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,FI,100.0,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,FR,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,HR,97.79,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,HU,90.95,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,IE,99.49,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,IS,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,IT,96.52,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,LT,99.55,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,LU,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,LV,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,ME,,u,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,MK,89.83,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,MT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,NL,98.8,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,NO,100.0,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,PL,93.08,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,PT,94.22,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,RO,86.75,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,RS,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,SE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,SI,99.64,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,SK,98.22,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,TR,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE,UK,99.81,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,AT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,BE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,BG,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,CY,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,CZ,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,DE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,DK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,EA,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,EE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,EL,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,ES,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,EU15,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,EU27_2007,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,EU27_2020,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,EU28,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,FI,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,FR,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,HR,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,HU,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,IE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,IS,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,IT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,LT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,LU,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,LV,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,MK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,MT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,NL,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,NO,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,PL,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,PT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,RO,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,RS,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,SE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,SI,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,SK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,TR,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_CUSE2,UK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,AT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,BE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,BG,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,CY,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,CZ,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,DE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,DK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,EA,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,EE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,EL,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,ES,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,EU15,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,EU27_2007,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,EU27_2020,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,EU28,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,FI,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,FR,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,HR,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,HU,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,IE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,IS,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,IT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,LT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,LU,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,LV,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,MK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,MT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,NL,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,NO,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,PL,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,PT,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,RO,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,RS,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,SE,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,SI,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,SK,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,TR,,NaN,,NaN
A,GE10,L68,P_IUSE,PC_EMP_IACC,UK,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,AL,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,AT,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,BA,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,BE,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,BG,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,CY,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,CZ,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,DE,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,DK,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,EA,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,EE,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,EL,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,ES,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,EU27_2020,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,FI,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,FR,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,HR,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,HU,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,IE,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,IT,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,LT,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,LU,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,LV,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,ME,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,MK,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,MT,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,NL,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,NO,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,PL,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,PT,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,RO,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,RS,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,SE,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,SI,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,SK,,NaN,,NaN
A,GE10,L_M,P_IUSE,PC_EMP,TR,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,AL,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,AT,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,BA,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,BE,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,BG,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,CY,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,CZ,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,DE,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,DK,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,EA,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,EE,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,EL,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,ES,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,EU27_2020,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,FI,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,FR,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,HR,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,HU,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,IE,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,IT,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,LT,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,LU,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,LV,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,ME,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,MK,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,MT,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,NL,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,NO,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,PL,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,PT,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,RO,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,RS,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,SE,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,SI,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,SK,,NaN,,NaN
A,GE10,M,P_IUSE,PC_EMP,TR,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,AL,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,AT,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,BA,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,BE,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,BG,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,CY,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,CZ,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,DE,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,DK,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,EA,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,EE,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,EL,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,ES,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,EU27_2020,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,FI,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,FR,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,HR,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,HU,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,IE,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,IT,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,LT,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,LU,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,LV,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,ME,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,MK,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,MT,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,NL,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,NO,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,PL,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,PT,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,RO,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,RS,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,SE,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,SI,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,SK,,NaN,,NaN
A,GE10,M69-M71,P_IUSE,PC_EMP,TR,,NaN,,NaN
A,GE10,M69-M74,P_CUSE,PC_EMP,AT,,NaN,,NaN
