freq,age,sex,nace_r2,isco08,unit,geo,num_2020,flag_2020,num_2021,flag_2021,num_2022,flag_2022,num_2023,flag_2023,num_2024,flag_2024
A,Y_GE15,M,K,OC7,THS_PER,BE,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,BG,,u,,bu,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,CH,1.8,u,,bu,1.2,u,1.3,u,1.8,u
A,Y_GE15,M,K,OC7,THS_PER,CY,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,CZ,,u,,NaN,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,DK,,u,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,EA20,,u,17.5,bu,19.9,u,24.1,u,18.1,u
A,Y_GE15,M,K,OC7,THS_PER,EE,,NaN,,NaN,,u,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,EL,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,ES,3.3,u,2.5,bdu,3.0,du,6.4,d,4.2,du
A,Y_GE15,M,K,OC7,THS_PER,EU27_2020,,u,19.2,bu,20.9,u,25.3,NaN,20.2,u
A,Y_GE15,M,K,OC7,THS_PER,FI,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,FR,,u,6.1,bdu,8.5,du,9.0,du,6.5,du
A,Y_GE15,M,K,OC7,THS_PER,HR,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,IS,,NaN,,bu,,u,,u,,NaN
A,Y_GE15,M,K,OC7,THS_PER,IT,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,LT,,u,,bu,,NaN,,NaN,,u
A,Y_GE15,M,K,OC7,THS_PER,LU,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,LV,,NaN,,NaN,,NaN,,u,,NaN
A,Y_GE15,M,K,OC7,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,MK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,MT,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,NL,1.9,u,2.6,b,,u,,u,1.6,u
A,Y_GE15,M,K,OC7,THS_PER,NO,,NaN,,bu,,NaN,,NaN,,u
A,Y_GE15,M,K,OC7,THS_PER,PL,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,PT,,u,,NaN,,NaN,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,RO,,NaN,,NaN,,NaN,,u,,NaN
A,Y_GE15,M,K,OC7,THS_PER,RS,,u,,bu,,u,,u,,NaN
A,Y_GE15,M,K,OC7,THS_PER,SE,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,SI,,NaN,,bu,,u,,NaN,,u
A,Y_GE15,M,K,OC7,THS_PER,SK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC7,THS_PER,TR,2.8,NaN,0.8,bu,1.3,u,,u,,u
A,Y_GE15,M,K,OC7,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,BA,,NaN,,bu,,u,,u,,NaN
A,Y_GE15,M,K,OC8,THS_PER,BE,,u,,bu,,u,,u,,NaN
A,Y_GE15,M,K,OC8,THS_PER,BG,,u,,bu,,u,,u,,NaN
A,Y_GE15,M,K,OC8,THS_PER,CH,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,CY,,NaN,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,CZ,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,DK,,u,,NaN,,u,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,EA20,,u,13.2,bu,14.1,u,12.5,u,,u
A,Y_GE15,M,K,OC8,THS_PER,EE,,NaN,,NaN,,NaN,,NaN,,u
A,Y_GE15,M,K,OC8,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,ES,1.6,u,2.7,bdu,1.1,du,,u,1.2,du
A,Y_GE15,M,K,OC8,THS_PER,EU27_2020,,u,14.8,bu,15.7,u,13.1,u,,u
A,Y_GE15,M,K,OC8,THS_PER,FI,,NaN,,NaN,,NaN,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,FR,,u,8.1,bdu,8.4,du,7.6,du,,u
A,Y_GE15,M,K,OC8,THS_PER,HR,,u,,NaN,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,HU,,u,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,IE,,u,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,IS,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,IT,,u,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,LT,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,LU,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,LV,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,MK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,MT,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,NO,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,PL,,u,,bu,,u,,u,,NaN
A,Y_GE15,M,K,OC8,THS_PER,PT,,NaN,,NaN,,NaN,,NaN,,u
A,Y_GE15,M,K,OC8,THS_PER,RO,,u,,bu,,u,,u,,NaN
A,Y_GE15,M,K,OC8,THS_PER,RS,,u,,NaN,,NaN,,NaN,,u
A,Y_GE15,M,K,OC8,THS_PER,SE,,NaN,,NaN,,u,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,SI,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,K,OC8,THS_PER,SK,,u,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC8,THS_PER,TR,5.5,NaN,3.6,b,4.4,NaN,4.9,NaN,2.9,u
A,Y_GE15,M,K,OC8,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,AT,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,BA,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,BE,,u,,NaN,,NaN,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,BG,,NaN,,NaN,,u,,u,,bu
A,Y_GE15,M,K,OC9,THS_PER,CH,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,CY,,u,,NaN,,NaN,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,CZ,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,DK,,u,,bu,,u,,bu,,u
A,Y_GE15,M,K,OC9,THS_PER,EA20,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,EE,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,EL,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,ES,,NaN,,bu,,NaN,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,EU27_2020,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,FI,,u,,bu,,NaN,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,FR,,u,5.8,bdu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,HR,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,HU,,NaN,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,IE,,NaN,,NaN,,u,,NaN,,u
A,Y_GE15,M,K,OC9,THS_PER,IS,,NaN,,NaN,,NaN,,NaN,,u
A,Y_GE15,M,K,OC9,THS_PER,IT,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,LT,,NaN,,NaN,,u,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,LU,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,LV,,NaN,,NaN,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,ME,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,MK,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,MT,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,NO,,NaN,,NaN,,u,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,PL,,u,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,PT,,NaN,,bu,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,RO,,NaN,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,RS,,NaN,,NaN,,u,,u,,NaN
A,Y_GE15,M,K,OC9,THS_PER,SE,,u,,bu,,u,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,SI,,NaN,,bu,,NaN,,u,,u
A,Y_GE15,M,K,OC9,THS_PER,SK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,OC9,THS_PER,TR,5.1,NaN,8.0,b,4.0,NaN,3.6,NaN,4.3,u
A,Y_GE15,M,K,OC9,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,AT,69.6,NaN,67.2,b,67.7,NaN,72.0,NaN,69.6,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,BA,,NaN,10.1,b,9.1,NaN,8.3,NaN,9.6,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,BE,84.9,NaN,87.3,b,82.3,NaN,80.8,NaN,80.4,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,BG,16.1,NaN,20.7,b,20.3,NaN,18.2,NaN,19.2,b
A,Y_GE15,M,K,TOTAL,THS_PER,CH,143.4,NaN,138.2,b,134.5,NaN,146.2,NaN,145.0,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,CY,10.2,NaN,11.7,b,12.9,NaN,12.4,NaN,11.7,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,CZ,52.1,NaN,56.8,b,57.6,NaN,62.8,NaN,64.4,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,DE,627.9,b,600.4,b,641.2,NaN,643.6,NaN,640.3,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,DK,45.8,NaN,47.6,b,48.1,NaN,48.3,b,44.4,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,EA20,2185.3,NaN,2212.9,b,2215.7,NaN,2253.0,NaN,2236.8,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,EE,4.3,NaN,6.0,b,6.2,NaN,6.1,NaN,5.0,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,EL,44.1,NaN,32.7,b,33.3,NaN,38.6,NaN,46.4,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,ES,215.5,NaN,232.1,bd,225.7,d,239.3,d,205.8,d
A,Y_GE15,M,K,TOTAL,THS_PER,EU27_2020,2594.7,NaN,2632.4,b,2649.9,NaN,2702.0,NaN,2678.8,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,FI,23.7,NaN,21.0,b,21.5,NaN,22.2,NaN,24.0,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,FR,424.6,NaN,433.9,bd,416.0,d,407.3,d,433.0,d
A,Y_GE15,M,K,TOTAL,THS_PER,HR,10.5,NaN,11.4,b,8.0,u,7.7,u,13.0,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,HU,35.9,NaN,38.3,b,37.1,NaN,41.3,NaN,41.2,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,IE,56.9,NaN,62.5,b,64.2,NaN,64.6,NaN,62.3,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,IS,3.9,b,3.4,b,3.0,NaN,2.7,NaN,3.0,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,IT,327.7,NaN,325.5,b,319.9,NaN,338.6,NaN,336.1,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,LT,9.9,NaN,9.6,b,9.6,NaN,8.9,NaN,7.5,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,LU,19.5,NaN,20.9,b,20.1,NaN,21.4,NaN,22.9,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,LV,7.1,NaN,6.7,b,5.8,NaN,5.3,NaN,7.4,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,ME,2.0,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,MK,4.5,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,MT,7.8,NaN,7.2,b,8.5,NaN,10.2,NaN,10.5,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,NL,154.0,NaN,178.7,b,183.4,NaN,186.2,NaN,174.6,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,NO,28.6,NaN,31.1,b,32.1,NaN,25.4,NaN,24.1,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,PL,172.0,NaN,162.2,b,167.7,NaN,181.9,NaN,178.2,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,PT,55.9,NaN,68.3,b,53.4,NaN,51.9,NaN,53.8,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,RO,34.4,NaN,35.4,b,39.7,NaN,32.0,NaN,29.5,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,RS,14.9,NaN,15.5,b,18.4,NaN,20.2,NaN,18.9,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,SE,53.1,NaN,58.6,b,63.8,NaN,64.5,NaN,65.1,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,SI,9.9,NaN,11.1,b,10.7,NaN,7.7,NaN,7.9,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,SK,21.4,NaN,18.7,b,25.2,NaN,28.1,NaN,24.6,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,TR,169.7,NaN,172.4,b,178.8,NaN,186.1,NaN,188.6,NaN
A,Y_GE15,M,K,TOTAL,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,NRP,THS_PER,CH,,NaN,,bu,1.2,u,1.1,u,,u
A,Y_GE15,M,L,NRP,THS_PER,DE,,bu,,bu,,u,,u,,u
A,Y_GE15,M,L,NRP,THS_PER,DK,,NaN,,bu,,u,,NaN,,NaN
A,Y_GE15,M,L,NRP,THS_PER,EA20,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,NRP,THS_PER,EU27_2020,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,NRP,THS_PER,FI,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,L,NRP,THS_PER,FR,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,L,NRP,THS_PER,IE,,NaN,,bu,,NaN,,NaN,,u
A,Y_GE15,M,L,NRP,THS_PER,LU,,u,,bu,,u,,NaN,,NaN
A,Y_GE15,M,L,NRP,THS_PER,LV,,u,,NaN,,u,,NaN,,NaN
A,Y_GE15,M,L,NRP,THS_PER,NL,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,NRP,THS_PER,NO,,NaN,,bu,,NaN,,u,,u
A,Y_GE15,M,L,NRP,THS_PER,PL,,u,,bu,,u,,u,,NaN
A,Y_GE15,M,L,NRP,THS_PER,RS,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,NRP,THS_PER,SE,,u,,NaN,,u,,NaN,,u
A,Y_GE15,M,L,NRP,THS_PER,SI,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,NRP,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC0,THS_PER,CH,,NaN,,bu,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC0,THS_PER,EA20,,NaN,,NaN,,u,,u,,NaN
A,Y_GE15,M,L,OC0,THS_PER,EU27_2020,,NaN,,NaN,,u,,u,,NaN
A,Y_GE15,M,L,OC0,THS_PER,FR,,NaN,,NaN,,u,,u,,NaN
A,Y_GE15,M,L,OC0,THS_PER,NL,,NaN,,NaN,,NaN,,u,,NaN
A,Y_GE15,M,L,OC0,THS_PER,NO,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC0,THS_PER,SI,,NaN,,NaN,,u,,u,,NaN
A,Y_GE15,M,L,OC1,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,BA,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,BE,,u,,bu,2.2,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y_GE15,M,L,OC1,THS_PER,CH,2.6,u,2.6,bu,3.3,u,3.4,u,3.7,u
A,Y_GE15,M,L,OC1,THS_PER,CY,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,CZ,2.8,u,3.3,b,4.7,NaN,8.3,NaN,3.8,NaN
A,Y_GE15,M,L,OC1,THS_PER,DE,,bu,18.3,bu,17.8,u,18.0,u,19.9,u
A,Y_GE15,M,L,OC1,THS_PER,DK,,u,,bu,,u,,bu,,u
A,Y_GE15,M,L,OC1,THS_PER,EA20,58.7,NaN,75.1,b,76.3,NaN,81.8,NaN,81.6,NaN
A,Y_GE15,M,L,OC1,THS_PER,EE,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,EL,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,ES,8.1,NaN,10.0,bd,12.5,d,16.0,d,13.4,d
A,Y_GE15,M,L,OC1,THS_PER,EU27_2020,75.4,NaN,96.3,b,102.9,NaN,108.4,NaN,100.2,NaN
A,Y_GE15,M,L,OC1,THS_PER,FI,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,FR,7.8,u,17.1,bd,20.9,d,21.5,d,18.8,d
A,Y_GE15,M,L,OC1,THS_PER,HR,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,HU,,u,3.3,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,IS,,bu,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,IT,4.1,NaN,4.1,b,4.9,NaN,5.2,NaN,9.0,NaN
A,Y_GE15,M,L,OC1,THS_PER,LT,1.7,u,1.8,bu,2.0,u,1.7,u,1.4,u
A,Y_GE15,M,L,OC1,THS_PER,LU,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,LV,3.3,NaN,,bu,,u,,u,2.3,u
A,Y_GE15,M,L,OC1,THS_PER,ME,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC1,THS_PER,MK,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC1,THS_PER,MT,0.5,u,0.5,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,NL,4.8,NaN,6.8,b,4.6,NaN,4.0,NaN,4.4,NaN
A,Y_GE15,M,L,OC1,THS_PER,NO,,u,6.6,bu,7.5,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,PT,,u,4.9,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,RS,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,SE,4.3,u,6.3,bu,7.6,NaN,5.8,u,3.4,u
A,Y_GE15,M,L,OC1,THS_PER,SI,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,SK,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC1,THS_PER,TR,2.1,u,1.8,bu,4.2,NaN,5.2,NaN,6.1,NaN
A,Y_GE15,M,L,OC1,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC2,THS_PER,AT,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,BA,,NaN,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,BE,2.5,u,,bu,,u,2.3,u,,u
A,Y_GE15,M,L,OC2,THS_PER,BG,,u,,bu,,u,,u,,bu
A,Y_GE15,M,L,OC2,THS_PER,CH,3.2,u,1.8,bu,2.0,u,2.4,u,2.9,u
A,Y_GE15,M,L,OC2,THS_PER,CY,,u,,bu,,NaN,,u,,NaN
A,Y_GE15,M,L,OC2,THS_PER,CZ,1.4,u,2.6,bu,2.7,u,2.4,u,1.1,u
A,Y_GE15,M,L,OC2,THS_PER,DE,,bu,19.1,bu,21.6,u,20.2,u,15.9,u
A,Y_GE15,M,L,OC2,THS_PER,DK,2.1,u,,bu,,u,3.3,bu,,u
A,Y_GE15,M,L,OC2,THS_PER,EA20,55.3,NaN,51.4,b,55.1,NaN,63.3,NaN,61.1,NaN
A,Y_GE15,M,L,OC2,THS_PER,EE,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,EL,,u,,NaN,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,ES,3.0,u,4.3,bdu,3.7,du,4.7,du,4.9,du
A,Y_GE15,M,L,OC2,THS_PER,EU27_2020,70.7,NaN,72.0,b,75.0,NaN,84.0,NaN,74.7,NaN
A,Y_GE15,M,L,OC2,THS_PER,FI,2.5,u,,bu,2.1,u,3.2,u,3.1,u
A,Y_GE15,M,L,OC2,THS_PER,FR,9.7,u,9.2,bdu,12.3,d,18.8,d,20.1,d
A,Y_GE15,M,L,OC2,THS_PER,HR,,NaN,,bu,,u,,NaN,,u
A,Y_GE15,M,L,OC2,THS_PER,HU,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,IS,,bu,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,IT,2.5,NaN,,bu,,u,,u,1.9,u
A,Y_GE15,M,L,OC2,THS_PER,LT,,u,,bu,,u,,u,1.1,u
A,Y_GE15,M,L,OC2,THS_PER,LU,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,LV,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,ME,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC2,THS_PER,MK,,u,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC2,THS_PER,MT,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,NL,7.1,NaN,7.0,b,6.7,NaN,7.8,NaN,6.1,NaN
A,Y_GE15,M,L,OC2,THS_PER,NO,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,PL,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,PT,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,RO,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,RS,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,SE,4.0,u,5.6,bu,7.0,NaN,7.5,NaN,4.6,u
A,Y_GE15,M,L,OC2,THS_PER,SI,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC2,THS_PER,SK,,NaN,,bu,,u,,NaN,,NaN
A,Y_GE15,M,L,OC2,THS_PER,TR,4.0,NaN,4.4,b,5.4,NaN,3.9,NaN,6.3,NaN
A,Y_GE15,M,L,OC2,THS_PER,UK,,NaN,,NaN,,NaN,,NaN,,NaN
A,Y_GE15,M,L,OC3,THS_PER,AT,11.1,NaN,10.5,b,9.0,NaN,11.8,NaN,11.3,NaN
A,Y_GE15,M,L,OC3,THS_PER,BE,12.2,NaN,12.7,b,10.1,NaN,10.6,NaN,10.6,NaN
A,Y_GE15,M,L,OC3,THS_PER,BG,,u,4.1,bu,6.7,NaN,5.8,u,6.4,bu
A,Y_GE15,M,L,OC3,THS_PER,CH,12.1,NaN,11.7,b,9.2,NaN,9.9,NaN,11.4,NaN
A,Y_GE15,M,L,OC3,THS_PER,CY,1.3,u,1.4,bu,1.6,NaN,1.3,u,1.3,u
A,Y_GE15,M,L,OC3,THS_PER,CZ,11.0,NaN,11.6,b,12.2,NaN,9.8,NaN,11.0,NaN
A,Y_GE15,M,L,OC3,THS_PER,DE,76.2,b,80.9,b,96.7,NaN,96.6,NaN,96.8,NaN
A,Y_GE15,M,L,OC3,THS_PER,DK,7.6,NaN,7.6,b,10.8,NaN,8.5,b,7.7,NaN
A,Y_GE15,M,L,OC3,THS_PER,EA20,324.8,NaN,344.9,b,357.1,NaN,370.2,NaN,377.3,NaN
A,Y_GE15,M,L,OC3,THS_PER,EE,1.4,u,2.9,b,2.5,NaN,2.5,u,2.3,u
A,Y_GE15,M,L,OC3,THS_PER,EL,1.4,u,2.2,bu,4.0,NaN,5.8,NaN,5.1,NaN
A,Y_GE15,M,L,OC3,THS_PER,ES,44.1,NaN,53.5,bd,44.9,d,46.7,d,50.3,d
A,Y_GE15,M,L,OC3,THS_PER,EU27_2020,409.8,NaN,427.9,b,457.5,NaN,465.8,NaN,471.7,NaN
A,Y_GE15,M,L,OC3,THS_PER,FI,7.6,NaN,7.3,b,6.8,NaN,6.4,u,5.9,u
A,Y_GE15,M,L,OC3,THS_PER,FR,77.9,NaN,78.2,bd,76.4,d,77.8,d,91.0,d
A,Y_GE15,M,L,OC3,THS_PER,HR,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC3,THS_PER,HU,7.4,NaN,6.9,b,7.9,NaN,7.5,NaN,10.1,NaN
A,Y_GE15,M,L,OC3,THS_PER,IE,,u,,bu,,u,,u,,u
A,Y_GE15,M,L,OC3,THS_PER,IS,,bu,,bu,,u,0.6,NaN,0.7,NaN
A,Y_GE15,M,L,OC3,THS_PER,IT,51.0,NaN,48.8,b,58.9,NaN,62.0,NaN,53.2,NaN
A,Y_GE15,M,L,OC3,THS_PER,LT,2.4,u,1.7,bu,2.0,u,2.9,u,1.5,u
