freq,nace_r2,indic_sb,size_emp,geo,num_2016,flag_2016,num_2020,flag_2020
A,B,V12110,TOTAL,SI,282.1,NaN,300.6,NaN
A,B,V12110,TOTAL,SK,520.8,NaN,587.8,NaN
A,B,V12110,TOTAL,UK,35400.3,b,,NaN
A,B,V12120,0-9,ES,,NaN,,NaN
A,B,V12120,0-9,FR,,NaN,,NaN
A,B,V12120,0-9,IT,,NaN,,NaN
A,B,V12120,0-9,LU,,NaN,,NaN
A,B,V12120,0-9,LV,,NaN,,NaN
A,B,V12120,0-9,MK,,NaN,,NaN
A,B,V12120,0-9,MT,,NaN,,NaN
A,B,V12120,0-9,PL,,NaN,,NaN
A,B,V12120,10-19,ES,,NaN,,NaN
A,B,V12120,10-19,FR,,NaN,,NaN
A,B,V12120,10-19,IT,,NaN,,NaN
A,B,V12120,10-19,LU,,NaN,,NaN
A,B,V12120,10-19,LV,,NaN,,NaN
A,B,V12120,10-19,MK,,NaN,,NaN
A,B,V12120,10-19,MT,,NaN,,NaN
A,B,V12120,10-19,PL,,NaN,,NaN
A,B,V12120,20-49,ES,,NaN,,NaN
A,B,V12120,20-49,FR,,NaN,,NaN
A,B,V12120,20-49,IT,,NaN,,NaN
A,B,V12120,20-49,LU,,NaN,,NaN
A,B,V12120,20-49,LV,,NaN,,NaN
A,B,V12120,20-49,MK,,NaN,,NaN
A,B,V12120,20-49,MT,,NaN,,NaN
A,B,V12120,20-49,PL,,NaN,,NaN
A,B,V12120,50-249,ES,,NaN,,NaN
A,B,V12120,50-249,FR,,NaN,,NaN
A,B,V12120,50-249,IT,,NaN,,NaN
A,B,V12120,50-249,LU,,NaN,,NaN
A,B,V12120,50-249,LV,,NaN,,NaN
A,B,V12120,50-249,MK,,NaN,,NaN
A,B,V12120,50-249,MT,,NaN,,NaN
A,B,V12120,50-249,PL,,NaN,,NaN
A,B,V12120,GE250,ES,,NaN,,NaN
A,B,V12120,GE250,FR,,NaN,,NaN
A,B,V12120,GE250,IT,,NaN,,NaN
A,B,V12120,GE250,LU,,NaN,,NaN
A,B,V12120,GE250,LV,,NaN,,NaN
A,B,V12120,GE250,MK,,NaN,,NaN
A,B,V12120,GE250,MT,,NaN,,NaN
A,B,V12120,GE250,PL,,NaN,,NaN
A,B,V12120,TOTAL,ES,,NaN,,NaN
A,B,V12120,TOTAL,FR,,NaN,,NaN
A,B,V12120,TOTAL,IT,,NaN,,NaN
A,B,V12120,TOTAL,LU,,NaN,,NaN
A,B,V12120,TOTAL,LV,,NaN,,NaN
A,B,V12120,TOTAL,MK,,NaN,,NaN
A,B,V12120,TOTAL,MT,,NaN,,NaN
A,B,V12120,TOTAL,PL,,NaN,,NaN
A,B,V12150,0-9,AL,,NaN,9.5,NaN
A,B,V12150,0-9,AT,58.7,NaN,38.2,NaN
A,B,V12150,0-9,BA,7.7,e,4.5,NaN
A,B,V12150,0-9,BE,36.9,NaN,27.0,NaN
A,B,V12150,0-9,BG,4.8,NaN,7.9,NaN
A,B,V12150,0-9,CH,177.6,NaN,76.3,NaN
A,B,V12150,0-9,CY,,NaN,,NaN
A,B,V12150,0-9,CZ,12.2,NaN,23.4,NaN
A,B,V12150,0-9,DE,212.2,NaN,425.2,NaN
A,B,V12150,0-9,DK,814.9,NaN,79.3,NaN
A,B,V12150,0-9,EE,,NaN,12.7,NaN
A,B,V12150,0-9,EL,23.3,NaN,7.7,NaN
A,B,V12150,0-9,ES,146.3,NaN,120.9,NaN
A,B,V12150,0-9,EU27_2007,,NaN,,NaN
A,B,V12150,0-9,EU27_2020,2353.8,NaN,1700.0,e
A,B,V12150,0-9,EU28,3305.3,NaN,,NaN
A,B,V12150,0-9,FI,73.8,NaN,87.5,NaN
A,B,V12150,0-9,FR,,NaN,19.1,NaN
A,B,V12150,0-9,HR,,NaN,8.3,NaN
A,B,V12150,0-9,HU,19.0,NaN,58.4,NaN
A,B,V12150,0-9,IE,75.1,NaN,137.8,NaN
A,B,V12150,0-9,IS,3.3,p,,NaN
A,B,V12150,0-9,IT,552.5,NaN,231.9,NaN
A,B,V12150,0-9,LT,4.6,NaN,4.6,NaN
A,B,V12150,0-9,LU,,NaN,,NaN
A,B,V12150,0-9,LV,,NaN,,NaN
A,B,V12150,0-9,MK,5.7,NaN,,NaN
A,B,V12150,0-9,MT,,NaN,9.4,NaN
A,B,V12150,0-9,NL,106.0,NaN,117.9,NaN
A,B,V12150,0-9,NO,533.5,NaN,738.2,NaN
A,B,V12150,0-9,PL,25.5,NaN,108.0,NaN
A,B,V12150,0-9,PT,27.3,NaN,33.8,NaN
A,B,V12150,0-9,RO,49.1,NaN,41.7,NaN
A,B,V12150,0-9,RS,1.9,p,,NaN
A,B,V12150,0-9,SE,122.3,NaN,67.5,NaN
A,B,V12150,0-9,SI,5.7,NaN,7.5,NaN
A,B,V12150,0-9,SK,3.7,NaN,13.2,NaN
A,B,V12150,0-9,UK,951.6,b,,NaN
A,B,V12150,10-19,AL,,NaN,11.5,NaN
A,B,V12150,10-19,AT,,NaN,,NaN
A,B,V12150,10-19,BA,6.5,e,6.1,NaN
A,B,V12150,10-19,BE,,NaN,,NaN
A,B,V12150,10-19,BG,15.6,NaN,18.3,NaN
A,B,V12150,10-19,CH,160.6,NaN,140.8,NaN
A,B,V12150,10-19,CY,,NaN,,NaN
A,B,V12150,10-19,CZ,15.3,NaN,19.5,NaN
A,B,V12150,10-19,DE,413.5,NaN,237.8,NaN
A,B,V12150,10-19,DK,,NaN,,NaN
A,B,V12150,10-19,EE,,NaN,11.1,NaN
A,B,V12150,10-19,EL,9.6,NaN,22.6,NaN
A,B,V12150,10-19,ES,134.4,NaN,139.7,NaN
A,B,V12150,10-19,EU27_2007,,NaN,,NaN
A,B,V12150,10-19,EU27_2020,1548.8,NaN,1480.0,e
A,B,V12150,10-19,EU28,1702.4,NaN,,NaN
A,B,V12150,10-19,FI,47.2,NaN,,NaN
A,B,V12150,10-19,FR,227.5,NaN,83.5,NaN
A,B,V12150,10-19,HR,10.4,NaN,8.9,NaN
A,B,V12150,10-19,HU,12.7,NaN,18.4,NaN
A,B,V12150,10-19,IE,37.5,NaN,,NaN
A,B,V12150,10-19,IS,6.3,p,4.6,p
A,B,V12150,10-19,IT,261.5,NaN,241.5,NaN
A,B,V12150,10-19,LT,5.2,NaN,5.9,NaN
A,B,V12150,10-19,LU,,NaN,,NaN
A,B,V12150,10-19,LV,,NaN,13.0,NaN
A,B,V12150,10-19,MK,,NaN,,NaN
A,B,V12150,10-19,MT,,NaN,1.2,NaN
A,B,V12150,10-19,NL,88.6,NaN,34.4,NaN
A,B,V12150,10-19,NO,101.1,NaN,67.6,NaN
A,B,V12150,10-19,PL,45.0,NaN,98.4,NaN
A,B,V12150,10-19,PT,40.6,NaN,42.9,NaN
A,B,V12150,10-19,RO,,NaN,50.2,NaN
A,B,V12150,10-19,RS,,NaN,5.0,NaN
A,B,V12150,10-19,SE,30.3,NaN,27.8,NaN
A,B,V12150,10-19,SI,10.1,NaN,14.2,NaN
A,B,V12150,10-19,SK,13.5,NaN,31.3,NaN
A,B,V12150,10-19,UK,153.6,b,,NaN
A,B,V12150,20-49,AL,,NaN,28.7,NaN
A,B,V12150,20-49,AT,,NaN,123.1,NaN
A,B,V12150,20-49,BA,13.6,e,25.7,NaN
A,B,V12150,20-49,BE,29.6,NaN,48.9,NaN
A,B,V12150,20-49,BG,19.7,NaN,24.5,NaN
A,B,V12150,20-49,CH,352.9,NaN,341.1,NaN
A,B,V12150,20-49,CY,,NaN,,NaN
A,B,V12150,20-49,CZ,37.2,NaN,46.0,NaN
A,B,V12150,20-49,DE,580.7,NaN,608.5,NaN
A,B,V12150,20-49,DK,,NaN,,NaN
A,B,V12150,20-49,EE,23.2,NaN,35.3,NaN
A,B,V12150,20-49,EL,19.9,NaN,,NaN
A,B,V12150,20-49,ES,236.5,NaN,220.1,NaN
A,B,V12150,20-49,EU27_2007,,NaN,,NaN
A,B,V12150,20-49,EU27_2020,3178.6,NaN,2399.8,NaN
A,B,V12150,20-49,EU28,4480.0,NaN,,NaN
A,B,V12150,20-49,FI,239.5,NaN,66.0,NaN
A,B,V12150,20-49,FR,363.0,NaN,191.5,NaN
A,B,V12150,20-49,HR,27.7,NaN,22.1,NaN
A,B,V12150,20-49,HU,40.3,NaN,39.5,NaN
A,B,V12150,20-49,IE,30.4,NaN,31.6,NaN
A,B,V12150,20-49,IS,6.2,p,10.1,p
A,B,V12150,20-49,IT,488.2,NaN,,NaN
A,B,V12150,20-49,LT,20.6,NaN,,NaN
A,B,V12150,20-49,LU,,NaN,,NaN
A,B,V12150,20-49,LV,,NaN,20.2,NaN
A,B,V12150,20-49,MK,10.6,NaN,,NaN
A,B,V12150,20-49,MT,,NaN,0.0,NaN
A,B,V12150,20-49,NL,113.0,NaN,77.1,NaN
A,B,V12150,20-49,NO,89.8,NaN,147.6,NaN
A,B,V12150,20-49,PL,79.6,NaN,133.6,NaN
A,B,V12150,20-49,PT,70.1,NaN,89.5,NaN
A,B,V12150,20-49,RO,33.9,NaN,47.1,NaN
A,B,V12150,20-49,RS,18.7,p,14.0,NaN
A,B,V12150,20-49,SE,65.8,NaN,67.9,NaN
A,B,V12150,20-49,SI,9.7,NaN,11.6,NaN
A,B,V12150,20-49,SK,36.0,NaN,20.8,NaN
A,B,V12150,20-49,UK,1301.3,b,,NaN
A,B,V12150,50-249,AL,,NaN,51.8,NaN
A,B,V12150,50-249,AT,,NaN,,NaN
A,B,V12150,50-249,BA,38.9,e,32.0,NaN
A,B,V12150,50-249,BE,85.8,NaN,76.8,NaN
A,B,V12150,50-249,BG,45.8,NaN,46.5,NaN
A,B,V12150,50-249,CH,212.8,NaN,183.1,NaN
A,B,V12150,50-249,CY,0.0,NaN,0.0,NaN
A,B,V12150,50-249,CZ,109.9,NaN,117.7,NaN
A,B,V12150,50-249,DE,906.8,NaN,1146.7,NaN
A,B,V12150,50-249,DK,,NaN,344.7,NaN
A,B,V12150,50-249,EE,,NaN,23.9,NaN
A,B,V12150,50-249,EL,224.6,NaN,59.8,NaN
A,B,V12150,50-249,ES,295.0,NaN,307.7,NaN
A,B,V12150,50-249,EU27_2007,,NaN,,NaN
A,B,V12150,50-249,EU27_2020,5974.3,NaN,5460.0,NaN
A,B,V12150,50-249,EU28,7339.5,NaN,,NaN
A,B,V12150,50-249,FI,107.8,NaN,109.5,NaN
A,B,V12150,50-249,FR,525.2,NaN,412.9,NaN
A,B,V12150,50-249,HR,18.1,NaN,,NaN
A,B,V12150,50-249,HU,,NaN,,NaN
A,B,V12150,50-249,IE,,NaN,37.4,NaN
A,B,V12150,50-249,IS,0.0,p,0.0,p
A,B,V12150,50-249,IT,360.0,NaN,434.4,NaN
A,B,V12150,50-249,LT,49.4,NaN,,NaN
A,B,V12150,50-249,LU,,NaN,,NaN
A,B,V12150,50-249,LV,35.2,NaN,50.4,NaN
A,B,V12150,50-249,MK,,NaN,,NaN
A,B,V12150,50-249,MT,0.0,NaN,0.0,NaN
A,B,V12150,50-249,NL,1955.2,NaN,,NaN
A,B,V12150,50-249,NO,711.2,NaN,1353.2,NaN
A,B,V12150,50-249,PL,335.2,NaN,376.4,NaN
A,B,V12150,50-249,PT,40.4,NaN,87.6,NaN
A,B,V12150,50-249,RO,,NaN,122.8,NaN
A,B,V12150,50-249,RS,32.7,p,1.1,NaN
A,B,V12150,50-249,SE,101.1,NaN,100.9,NaN
A,B,V12150,50-249,SI,,NaN,,NaN
A,B,V12150,50-249,SK,,NaN,41.6,NaN
A,B,V12150,50-249,UK,1365.2,b,,NaN
A,B,V12150,GE250,AL,,NaN,66.2,NaN
A,B,V12150,GE250,AT,,NaN,,NaN
A,B,V12150,GE250,BA,232.7,e,260.2,NaN
A,B,V12150,GE250,BE,,NaN,,NaN
A,B,V12150,GE250,BG,495.1,NaN,818.0,NaN
A,B,V12150,GE250,CH,0.0,NaN,,NaN
A,B,V12150,GE250,CY,0.0,NaN,0.0,NaN
A,B,V12150,GE250,CZ,791.1,NaN,609.2,NaN
A,B,V12150,GE250,DE,2357.3,NaN,1259.7,NaN
A,B,V12150,GE250,DK,,NaN,421.1,NaN
A,B,V12150,GE250,EE,116.7,NaN,70.7,NaN
A,B,V12150,GE250,EL,197.4,NaN,,NaN
A,B,V12150,GE250,ES,478.2,NaN,509.2,NaN
A,B,V12150,GE250,EU27_2007,,NaN,,NaN
A,B,V12150,GE250,EU27_2020,20811.3,NaN,16051.0,NaN
A,B,V12150,GE250,EU28,31163.0,NaN,,NaN
A,B,V12150,GE250,FI,203.5,NaN,,NaN
A,B,V12150,GE250,FR,422.3,NaN,690.4,NaN
A,B,V12150,GE250,HR,,NaN,,NaN
A,B,V12150,GE250,HU,,NaN,,NaN
A,B,V12150,GE250,IE,,NaN,,NaN
A,B,V12150,GE250,IS,0.0,p,0.0,p
A,B,V12150,GE250,IT,1745.7,NaN,,NaN
A,B,V12150,GE250,LT,0.0,NaN,0.0,NaN
A,B,V12150,GE250,LU,0.0,NaN,0.0,NaN
A,B,V12150,GE250,LV,,NaN,,NaN
A,B,V12150,GE250,MK,,NaN,,NaN
A,B,V12150,GE250,MT,0.0,NaN,0.0,NaN
A,B,V12150,GE250,NL,3009.8,NaN,,NaN
A,B,V12150,GE250,NO,43190.8,NaN,35500.1,NaN
A,B,V12150,GE250,PL,6035.1,NaN,6403.7,NaN
A,B,V12150,GE250,PT,216.6,NaN,177.1,NaN
A,B,V12150,GE250,RO,,NaN,757.6,NaN
A,B,V12150,GE250,RS,167.8,p,163.4,NaN
A,B,V12150,GE250,SE,1608.2,NaN,1827.4,NaN
A,B,V12150,GE250,SI,,NaN,,NaN
A,B,V12150,GE250,SK,,NaN,214.9,NaN
A,B,V12150,GE250,UK,10351.6,b,,NaN
A,B,V12150,TOTAL,AL,,NaN,167.8,NaN
A,B,V12150,TOTAL,AT,838.2,NaN,785.0,NaN
A,B,V12150,TOTAL,BA,299.3,e,328.4,NaN
A,B,V12150,TOTAL,BE,257.5,NaN,230.3,NaN
A,B,V12150,TOTAL,BG,581.0,NaN,915.2,NaN
A,B,V12150,TOTAL,CH,903.8,NaN,741.3,NaN
A,B,V12150,TOTAL,CY,16.2,NaN,21.8,NaN
A,B,V12150,TOTAL,CZ,965.7,NaN,815.8,NaN
A,B,V12150,TOTAL,DE,4470.5,NaN,3677.9,NaN
A,B,V12150,TOTAL,DK,1906.3,NaN,1087.5,NaN
A,B,V12150,TOTAL,EE,178.9,NaN,153.6,NaN
A,B,V12150,TOTAL,EL,474.9,NaN,374.7,NaN
A,B,V12150,TOTAL,ES,1290.4,NaN,1297.6,NaN
A,B,V12150,TOTAL,EU27_2007,,NaN,,NaN
A,B,V12150,TOTAL,EU27_2020,33866.8,NaN,27087.1,NaN
A,B,V12150,TOTAL,EU28,47990.1,NaN,,NaN
A,B,V12150,TOTAL,FI,671.7,NaN,804.3,NaN
A,B,V12150,TOTAL,FR,1464.4,NaN,1397.3,NaN
A,B,V12150,TOTAL,HR,137.6,NaN,67.4,NaN
A,B,V12150,TOTAL,HU,136.9,NaN,229.3,NaN
A,B,V12150,TOTAL,IE,567.7,NaN,303.2,NaN
A,B,V12150,TOTAL,IS,15.8,p,10.2,p
A,B,V12150,TOTAL,IT,3407.9,NaN,1800.5,NaN
A,B,V12150,TOTAL,LT,79.9,NaN,105.1,NaN
A,B,V12150,TOTAL,LU,30.6,NaN,38.8,NaN
A,B,V12150,TOTAL,LV,86.6,NaN,126.2,NaN
A,B,V12150,TOTAL,MK,,NaN,,NaN
A,B,V12150,TOTAL,MT,6.1,NaN,10.6,NaN
A,B,V12150,TOTAL,NL,5272.5,NaN,1735.7,NaN
A,B,V12150,TOTAL,NO,44626.3,NaN,37806.6,NaN
A,B,V12150,TOTAL,PL,6520.4,NaN,7120.1,NaN
A,B,V12150,TOTAL,PT,395.0,NaN,430.9,NaN
A,B,V12150,TOTAL,RO,1832.9,NaN,1019.5,NaN
A,B,V12150,TOTAL,RS,213.9,p,180.1,NaN
A,B,V12150,TOTAL,SE,1927.7,NaN,2091.5,NaN
A,B,V12150,TOTAL,SI,117.6,NaN,124.7,NaN
A,B,V12150,TOTAL,SK,290.1,NaN,321.9,NaN
A,B,V12150,TOTAL,UK,14123.3,b,,NaN
A,B,V12170,0-9,ES,,NaN,,NaN
A,B,V12170,0-9,FR,,NaN,,NaN
A,B,V12170,0-9,IT,,NaN,,NaN
A,B,V12170,0-9,LU,,NaN,,NaN
A,B,V12170,0-9,LV,,NaN,,NaN
A,B,V12170,0-9,MK,,NaN,,NaN
A,B,V12170,0-9,MT,,NaN,,NaN
A,B,V12170,0-9,PL,,NaN,,NaN
A,B,V12170,10-19,ES,,NaN,,NaN
A,B,V12170,10-19,FR,,NaN,,NaN
A,B,V12170,10-19,IT,,NaN,,NaN
A,B,V12170,10-19,LU,,NaN,,NaN
A,B,V12170,10-19,LV,,NaN,,NaN
A,B,V12170,10-19,MK,,NaN,,NaN
A,B,V12170,10-19,MT,,NaN,,NaN
A,B,V12170,10-19,PL,,NaN,,NaN
A,B,V12170,20-49,ES,,NaN,,NaN
A,B,V12170,20-49,FR,,NaN,,NaN
A,B,V12170,20-49,IT,,NaN,,NaN
A,B,V12170,20-49,LU,,NaN,,NaN
A,B,V12170,20-49,LV,,NaN,,NaN
A,B,V12170,20-49,MK,,NaN,,NaN
A,B,V12170,20-49,MT,,NaN,,NaN
A,B,V12170,20-49,PL,,NaN,,NaN
A,B,V12170,50-249,ES,,NaN,,NaN
A,B,V12170,50-249,FR,,NaN,,NaN
A,B,V12170,50-249,IT,,NaN,,NaN
A,B,V12170,50-249,LU,,NaN,,NaN
A,B,V12170,50-249,LV,,NaN,,NaN
A,B,V12170,50-249,MK,,NaN,,NaN
A,B,V12170,50-249,MT,,NaN,,NaN
A,B,V12170,50-249,PL,,NaN,,NaN
A,B,V12170,GE250,ES,,NaN,,NaN
A,B,V12170,GE250,FR,,NaN,,NaN
A,B,V12170,GE250,IT,,NaN,,NaN
A,B,V12170,GE250,LU,,NaN,,NaN
A,B,V12170,GE250,LV,,NaN,,NaN
A,B,V12170,GE250,MK,,NaN,,NaN
A,B,V12170,GE250,MT,,NaN,,NaN
A,B,V12170,GE250,PL,,NaN,,NaN
A,B,V12170,TOTAL,ES,,NaN,,NaN
A,B,V12170,TOTAL,FR,,NaN,,NaN
A,B,V12170,TOTAL,IT,,NaN,,NaN
A,B,V12170,TOTAL,LU,,NaN,,NaN
A,B,V12170,TOTAL,LV,,NaN,,NaN
A,B,V12170,TOTAL,MK,,NaN,,NaN
A,B,V12170,TOTAL,MT,,NaN,,NaN
A,B,V12170,TOTAL,PL,,NaN,,NaN
A,B,V13110,0-9,ES,,NaN,,NaN
A,B,V13110,0-9,FR,,NaN,,NaN
A,B,V13110,0-9,IT,,NaN,,NaN
A,B,V13110,0-9,LU,,NaN,,NaN
A,B,V13110,0-9,LV,,NaN,,NaN
A,B,V13110,0-9,MK,,NaN,,NaN
A,B,V13110,0-9,MT,,NaN,,NaN
A,B,V13110,0-9,PL,,NaN,,NaN
A,B,V13110,10-19,ES,,NaN,,NaN
A,B,V13110,10-19,FR,,NaN,,NaN
A,B,V13110,10-19,IT,,NaN,,NaN
A,B,V13110,10-19,LU,,NaN,,NaN
A,B,V13110,10-19,LV,,NaN,,NaN
A,B,V13110,10-19,MK,,NaN,,NaN
A,B,V13110,10-19,MT,,NaN,,NaN
A,B,V13110,10-19,PL,,NaN,,NaN
A,B,V13110,20-49,ES,,NaN,,NaN
A,B,V13110,20-49,FR,,NaN,,NaN
A,B,V13110,20-49,IT,,NaN,,NaN
A,B,V13110,20-49,LU,,NaN,,NaN
A,B,V13110,20-49,LV,,NaN,,NaN
A,B,V13110,20-49,MK,,NaN,,NaN
A,B,V13110,20-49,MT,,NaN,,NaN
A,B,V13110,20-49,PL,,NaN,,NaN
A,B,V13110,50-249,ES,,NaN,,NaN
A,B,V13110,50-249,FR,,NaN,,NaN
A,B,V13110,50-249,IT,,NaN,,NaN
A,B,V13110,50-249,LU,,NaN,,NaN
A,B,V13110,50-249,LV,,NaN,,NaN
A,B,V13110,50-249,MK,,NaN,,NaN
A,B,V13110,50-249,MT,,NaN,,NaN
A,B,V13110,50-249,PL,,NaN,,NaN
A,B,V13110,GE250,ES,,NaN,,NaN
A,B,V13110,GE250,FR,,NaN,,NaN
A,B,V13110,GE250,IT,,NaN,,NaN
A,B,V13110,GE250,LU,,NaN,,NaN
A,B,V13110,GE250,LV,,NaN,,NaN
A,B,V13110,GE250,MK,,NaN,,NaN
A,B,V13110,GE250,MT,,NaN,,NaN
A,B,V13110,GE250,PL,,NaN,,NaN
A,B,V13110,TOTAL,ES,,NaN,,NaN
A,B,V13110,TOTAL,FR,,NaN,,NaN
A,B,V13110,TOTAL,IT,,NaN,,NaN
A,B,V13110,TOTAL,LU,,NaN,,NaN
A,B,V13110,TOTAL,LV,,NaN,,NaN
A,B,V13110,TOTAL,MK,,NaN,,NaN
A,B,V13110,TOTAL,MT,,NaN,,NaN
A,B,V13110,TOTAL,PL,,NaN,,NaN
A,B,V13310,0-9,ES,,NaN,,NaN
A,B,V13310,0-9,FR,,NaN,,NaN
A,B,V13310,0-9,IT,,NaN,,NaN
A,B,V13310,0-9,LU,,NaN,,NaN
A,B,V13310,0-9,LV,,NaN,,NaN
A,B,V13310,0-9,MK,,NaN,,NaN
A,B,V13310,0-9,MT,,NaN,,NaN
A,B,V13310,0-9,PL,,NaN,,NaN
A,B,V13310,10-19,ES,,NaN,,NaN
A,B,V13310,10-19,FR,,NaN,,NaN
A,B,V13310,10-19,IT,,NaN,,NaN
A,B,V13310,10-19,LU,,NaN,,NaN
A,B,V13310,10-19,LV,,NaN,,NaN
A,B,V13310,10-19,MK,,NaN,,NaN
A,B,V13310,10-19,MT,,NaN,,NaN
A,B,V13310,10-19,PL,,NaN,,NaN
A,B,V13310,20-49,ES,,NaN,,NaN
A,B,V13310,20-49,FR,,NaN,,NaN
A,B,V13310,20-49,IT,,NaN,,NaN
A,B,V13310,20-49,LU,,NaN,,NaN
A,B,V13310,20-49,LV,,NaN,,NaN
A,B,V13310,20-49,MK,,NaN,,NaN
A,B,V13310,20-49,MT,,NaN,,NaN
A,B,V13310,20-49,PL,,NaN,,NaN
A,B,V13310,50-249,ES,,NaN,,NaN
A,B,V13310,50-249,FR,,NaN,,NaN
A,B,V13310,50-249,IT,,NaN,,NaN
A,B,V13310,50-249,LU,,NaN,,NaN
A,B,V13310,50-249,LV,,NaN,,NaN
A,B,V13310,50-249,MK,,NaN,,NaN
A,B,V13310,50-249,MT,,NaN,,NaN
A,B,V13310,50-249,PL,,NaN,,NaN
A,B,V13310,GE250,ES,,NaN,,NaN
A,B,V13310,GE250,FR,,NaN,,NaN
A,B,V13310,GE250,IT,,NaN,,NaN
A,B,V13310,GE250,LU,,NaN,,NaN
A,B,V13310,GE250,LV,,NaN,,NaN
A,B,V13310,GE250,MK,,NaN,,NaN
A,B,V13310,GE250,MT,,NaN,,NaN
A,B,V13310,GE250,PL,,NaN,,NaN
A,B,V13310,TOTAL,ES,,NaN,,NaN
A,B,V13310,TOTAL,FR,,NaN,,NaN
A,B,V13310,TOTAL,IT,,NaN,,NaN
A,B,V13310,TOTAL,LU,,NaN,,NaN
A,B,V13310,TOTAL,LV,,NaN,,NaN
A,B,V13310,TOTAL,MK,,NaN,,NaN
A,B,V13310,TOTAL,MT,,NaN,,NaN
A,B,V13310,TOTAL,PL,,NaN,,NaN
A,B,V13320,0-9,ES,,NaN,,NaN
A,B,V13320,0-9,FR,,NaN,,NaN
A,B,V13320,0-9,IT,,NaN,,NaN
A,B,V13320,0-9,LU,,NaN,,NaN
A,B,V13320,0-9,LV,,NaN,,NaN
A,B,V13320,0-9,MK,,NaN,,NaN
A,B,V13320,0-9,MT,,NaN,,NaN
A,B,V13320,0-9,PL,,NaN,,NaN
A,B,V13320,10-19,ES,,NaN,,NaN
A,B,V13320,10-19,FR,,NaN,,NaN
A,B,V13320,10-19,IT,,NaN,,NaN
A,B,V13320,10-19,LU,,NaN,,NaN
A,B,V13320,10-19,LV,,NaN,,NaN
A,B,V13320,10-19,MK,,NaN,,NaN
A,B,V13320,10-19,MT,,NaN,,NaN
A,B,V13320,10-19,PL,,NaN,,NaN
A,B,V13320,20-49,ES,,NaN,,NaN
A,B,V13320,20-49,FR,,NaN,,NaN
A,B,V13320,20-49,IT,,NaN,,NaN
A,B,V13320,20-49,LU,,NaN,,NaN
A,B,V13320,20-49,LV,,NaN,,NaN
A,B,V13320,20-49,MK,,NaN,,NaN
A,B,V13320,20-49,MT,,NaN,,NaN
A,B,V13320,20-49,PL,,NaN,,NaN
A,B,V13320,50-249,ES,,NaN,,NaN
A,B,V13320,50-249,FR,,NaN,,NaN
A,B,V13320,50-249,IT,,NaN,,NaN
A,B,V13320,50-249,LU,,NaN,,NaN
A,B,V13320,50-249,LV,,NaN,,NaN
A,B,V13320,50-249,MK,,NaN,,NaN
A,B,V13320,50-249,MT,,NaN,,NaN
A,B,V13320,50-249,PL,,NaN,,NaN
A,B,V13320,GE250,ES,,NaN,,NaN
A,B,V13320,GE250,FR,,NaN,,NaN
A,B,V13320,GE250,IT,,NaN,,NaN
A,B,V13320,GE250,LU,,NaN,,NaN
A,B,V13320,GE250,LV,,NaN,,NaN
A,B,V13320,GE250,MK,,NaN,,NaN
A,B,V13320,GE250,MT,,NaN,,NaN
A,B,V13320,GE250,PL,,NaN,,NaN
A,B,V13320,TOTAL,ES,,NaN,,NaN
A,B,V13320,TOTAL,FR,,NaN,,NaN
A,B,V13320,TOTAL,IT,,NaN,,NaN
A,B,V13320,TOTAL,LU,,NaN,,NaN
A,B,V13320,TOTAL,LV,,NaN,,NaN
A,B,V13320,TOTAL,MK,,NaN,,NaN
A,B,V13320,TOTAL,MT,,NaN,,NaN
A,B,V13320,TOTAL,PL,,NaN,,NaN
A,B,V13330,0-9,ES,,NaN,,NaN
A,B,V13330,0-9,FR,,NaN,,NaN
A,B,V13330,0-9,IT,,NaN,,NaN
A,B,V13330,0-9,LU,,NaN,,NaN
A,B,V13330,0-9,LV,,NaN,,NaN
A,B,V13330,0-9,MK,,NaN,,NaN
A,B,V13330,0-9,MT,,NaN,,NaN
A,B,V13330,0-9,PL,,NaN,,NaN
A,B,V13330,10-19,ES,,NaN,,NaN
A,B,V13330,10-19,FR,,NaN,,NaN
A,B,V13330,10-19,IT,,NaN,,NaN
A,B,V13330,10-19,LU,,NaN,,NaN
A,B,V13330,10-19,LV,,NaN,,NaN
A,B,V13330,10-19,MK,,NaN,,NaN
A,B,V13330,10-19,MT,,NaN,,NaN
A,B,V13330,10-19,PL,,NaN,,NaN
A,B,V13330,20-49,ES,,NaN,,NaN
A,B,V13330,20-49,FR,,NaN,,NaN
A,B,V13330,20-49,IT,,NaN,,NaN
A,B,V13330,20-49,LU,,NaN,,NaN
A,B,V13330,20-49,LV,,NaN,,NaN
A,B,V13330,20-49,MK,,NaN,,NaN
A,B,V13330,20-49,MT,,NaN,,NaN
A,B,V13330,20-49,PL,,NaN,,NaN
A,B,V13330,50-249,ES,,NaN,,NaN
A,B,V13330,50-249,FR,,NaN,,NaN
A,B,V13330,50-249,IT,,NaN,,NaN
A,B,V13330,50-249,LU,,NaN,,NaN
A,B,V13330,50-249,LV,,NaN,,NaN
A,B,V13330,50-249,MK,,NaN,,NaN
A,B,V13330,50-249,MT,,NaN,,NaN
A,B,V13330,50-249,PL,,NaN,,NaN
A,B,V13330,GE250,ES,,NaN,,NaN
A,B,V13330,GE250,FR,,NaN,,NaN
A,B,V13330,GE250,IT,,NaN,,NaN
A,B,V13330,GE250,LU,,NaN,,NaN
A,B,V13330,GE250,LV,,NaN,,NaN
