freq,size_emp,nace_r2,indic_is,unit,geo,2021,2023,2024,2025
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,MT,1.95,2.09,6.5,4.78
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,NL,2.83,7.42,9.55,8.06
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,NO,2.02,8.0,3.28,14.19
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,PL,1.53,1.33,2.08,4.46
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,PT,1.4,3.08,10.31,16.58
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,SE,5.72,10.92,13.45,8.28
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,SI,6.9,0.0,16.52,6.67
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,SK,5.29,4.57,1.95,5.79
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_AI_TX,TR,,,6.11,3.03
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,AT,4.44,7.73,7.3,3.39
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,BE,,0.27,0.37,0.0
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,BG,,,,
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,CY,2.6,5.89,2.76,1.3
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,DE,,,,
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,DK,5.29,,5.57,1.56
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,EA,,4.09,,3.97
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,EE,0.0,1.93,3.88,
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,EL,0.0,8.69,4.3,4.66
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,ES,,,5.21,6.75
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,EU27_2020,,4.07,4.98,3.73
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,FI,,,,
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,HR,0.0,4.52,,6.44
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,HU,0.0,1.29,0.0,4.04
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,IT,,,,
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,LT,,,,
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,LU,,,,
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,LV,1.85,5.69,3.7,0.96
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,MT,1.65,1.56,4.08,2.65
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,NL,2.4,5.28,5.11,3.02
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,NO,1.72,6.44,1.56,7.33
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,PL,1.45,1.2,1.71,3.32
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,PT,1.21,2.77,9.25,9.65
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,SE,4.77,8.21,5.6,3.0
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,SI,5.32,0.0,10.38,4.23
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,SK,5.15,4.07,1.55,4.31
A,GE10,M73-M75,E_AI_BDDT,PC_ENT_IUSE,TR,,,5.59,2.47
A,GE10,M73-M75,E_AI_BEC,PC_ENT,AT,0.0,4.83,3.36,3.7
A,GE10,M73-M75,E_AI_BEC,PC_ENT,BE,0.0,0.0,2.21,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT,BG,0.0,,,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT,CY,0.0,3.92,1.36,1.3
A,GE10,M73-M75,E_AI_BEC,PC_ENT,DE,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT,DK,,,1.6,2.52
A,GE10,M73-M75,E_AI_BEC,PC_ENT,EA,,2.07,4.19,2.53
A,GE10,M73-M75,E_AI_BEC,PC_ENT,EE,0.0,0.93,0.0,
A,GE10,M73-M75,E_AI_BEC,PC_ENT,EL,1.32,10.56,7.31,1.54
A,GE10,M73-M75,E_AI_BEC,PC_ENT,ES,,,2.69,3.69
A,GE10,M73-M75,E_AI_BEC,PC_ENT,EU27_2020,,2.11,3.59,2.37
A,GE10,M73-M75,E_AI_BEC,PC_ENT,FI,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT,HR,0.0,4.52,8.01,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT,HU,0.0,2.22,0.0,4.01
A,GE10,M73-M75,E_AI_BEC,PC_ENT,IT,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT,LT,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT,LU,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT,LV,0.0,3.79,2.36,3.84
A,GE10,M73-M75,E_AI_BEC,PC_ENT,MT,3.14,1.56,2.04,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT,NL,1.08,1.66,1.58,1.66
A,GE10,M73-M75,E_AI_BEC,PC_ENT,NO,1.72,4.77,0.25,5.34
A,GE10,M73-M75,E_AI_BEC,PC_ENT,PL,0.0,1.21,0.91,0.64
A,GE10,M73-M75,E_AI_BEC,PC_ENT,PT,0.22,1.22,3.93,5.28
A,GE10,M73-M75,E_AI_BEC,PC_ENT,SE,2.33,3.72,2.02,2.38
A,GE10,M73-M75,E_AI_BEC,PC_ENT,SI,0.0,0.0,0.0,8.46
A,GE10,M73-M75,E_AI_BEC,PC_ENT,SK,2.65,2.61,1.44,5.36
A,GE10,M73-M75,E_AI_BEC,PC_ENT,TR,,,8.27,3.69
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,AT,0.0,34.09,24.57,30.59
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,BE,0.0,0.0,85.52,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,BG,0.0,,,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,CY,0.0,50.0,16.67,14.29
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,DE,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,DK,,,8.29,30.85
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,EA,,22.59,35.27,23.04
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,EE,0.0,50.0,0.0,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,EL,69.47,62.0,40.36,15.5
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,ES,,,29.9,25.83
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,EU27_2020,,23.09,32.35,23.45
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,FI,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,HR,0.0,30.82,81.9,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,HU,0.0,43.72,0.0,36.23
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,IT,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,LT,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,LU,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,LV,0.0,66.67,24.26,35.77
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,MT,33.42,8.38,13.23,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,NL,11.67,15.17,15.5,19.56
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,NO,14.61,27.38,3.28,39.09
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,PL,0.0,21.69,15.14,12.31
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,PT,2.13,23.41,17.15,34.42
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,SE,26.45,22.86,18.24,30.72
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,SI,0.0,,0.0,49.98
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,SK,18.92,25.62,33.33,37.14
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_EC,TR,,,50.0,52.92
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,AT,0.0,6.89,8.45,9.16
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,BE,0.0,0.0,4.02,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,BG,0.0,,,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,CY,0.0,4.84,1.98,1.7
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,DE,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,DK,,,2.84,9.41
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,EA,,2.73,7.22,5.42
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,EE,0.0,1.16,0.0,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,EL,1.53,12.84,9.36,2.68
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,ES,,,3.72,7.81
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,EU27_2020,,2.73,5.92,4.83
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,FI,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,HR,0.0,5.29,9.9,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,HU,0.0,2.77,0.0,5.64
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,IT,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,LT,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,LU,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,LV,0.0,4.27,3.4,6.25
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,MT,3.77,2.09,3.25,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,NL,1.28,2.33,2.95,4.44
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,NO,2.02,5.91,0.54,10.35
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,PL,0.0,1.35,1.11,0.89
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,PT,0.25,1.39,4.4,9.08
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,SE,2.8,4.95,4.86,6.57
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,SI,0.0,0.0,0.0,13.33
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,SK,2.8,3.05,1.95,7.72
A,GE10,M73-M75,E_AI_BEC,PC_ENT_AI_TX,TR,,,9.18,4.58
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,AT,0.0,4.83,3.36,3.7
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,BE,0.0,0.0,2.21,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,BG,0.0,,,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,CY,0.0,3.92,1.38,1.3
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,DE,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,DK,,,1.6,2.52
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,EA,,2.08,4.2,2.54
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,EE,0.0,0.97,0.0,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,EL,1.32,10.56,7.31,1.54
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,ES,,,2.69,3.73
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,EU27_2020,,2.12,3.6,2.38
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,FI,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,HR,0.0,4.52,8.01,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,HU,0.0,2.58,0.0,4.37
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,IT,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,LT,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,LU,,,,
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,LV,0.0,3.79,2.36,3.84
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,MT,3.19,1.56,2.04,0.0
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,NL,1.08,1.66,1.58,1.66
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,NO,1.72,4.77,0.25,5.34
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,PL,0.0,1.22,0.91,0.66
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,PT,0.22,1.25,3.95,5.28
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,SE,2.33,3.72,2.02,2.38
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,SI,0.0,0.0,0.0,8.46
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,SK,2.72,2.72,1.55,5.75
A,GE10,M73-M75,E_AI_BEC,PC_ENT_IUSE,TR,,,8.4,3.73
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,BE,,,4.76,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,EL,,,5.76,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,ES,,,0.63,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,MT,,,1.13,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,NL,,,,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,NO,,,1.63,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,PL,,,1.73,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_PDI,BE,,,100.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_PDI,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_PDI,EL,,,100.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_PDI,ES,,,22.1,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_PDI,MT,,,100.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_PDI,NL,,,,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_PDI,NO,,,100.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_PDI,PL,,,100.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,BE,,,10.54,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,EL,,,26.28,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,ES,,,2.28,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,MT,,,3.05,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,NL,,,,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,NO,,,3.11,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,PL,,,9.82,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS,PC_ENT_AI_TANY,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,BE,,,4.76,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,EL,,,4.37,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,ES,,,0.58,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,NO,,,1.63,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,PL,,,1.73,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_PDI,BE,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_PDI,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_PDI,EL,,,75.82,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_PDI,ES,,,20.24,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_PDI,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_PDI,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_PDI,NO,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_PDI,PL,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,BE,,,10.54,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,EL,,,19.92,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,ES,,,2.09,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,NO,,,3.11,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,PL,,,9.82,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_ADOWN,PC_ENT_AI_TANY,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,BE,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,EL,,,5.76,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,ES,,,0.28,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,NO,,,1.63,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,PL,,,0.64,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_PDI,BE,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_PDI,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_PDI,EL,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_PDI,ES,,,9.76,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_PDI,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_PDI,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_PDI,NO,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_PDI,PL,,,36.86,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,BE,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,EL,,,26.28,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,ES,,,1.01,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,NO,,,3.11,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,PL,,,3.62,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AEXT,PC_ENT_AI_TANY,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,BE,,,4.76,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,EL,,,4.37,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,ES,,,0.54,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,NO,,,1.63,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,PL,,,0.64,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_PDI,BE,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_PDI,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_PDI,EL,,,75.82,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_PDI,ES,,,18.83,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_PDI,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_PDI,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_PDI,NO,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_PDI,PL,,,36.86,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,BE,,,10.54,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,EL,,,19.92,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,ES,,,1.95,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,NO,,,3.11,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,PL,,,3.62,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AMOWN,PC_ENT_AI_TANY,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,BE,,,4.76,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,CY,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,EL,,,4.37,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,ES,,,0.58,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,HU,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,NO,,,1.63,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,PL,,,0.64,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,PT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT,SK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT_AI_PDI,BE,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT_AI_PDI,DK,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT_AI_PDI,EL,,,75.82,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT_AI_PDI,ES,,,20.24,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT_AI_PDI,MT,,,0.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT_AI_PDI,NL,,,,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT_AI_PDI,NO,,,100.0,
A,GE10,M73-M75,E_AI_BIAS_AOS,PC_ENT_AI_PDI,PL,,,36.86,
