,freq,unit,nace_r2,isced11,age,sex,geo\TIME_PERIOD,num_2016,flag_2016,num_2020,flag_2020
49878,A,PC,E,ED3_4GEN,Y55-74,M,DE,,NaN,,NaN
49879,A,PC,E,ED3_4GEN,Y55-74,M,DK,,NaN,,NaN
49880,A,PC,E,ED3_4GEN,Y55-74,M,EA20,,NaN,,NaN
49881,A,PC,E,ED3_4GEN,Y55-74,M,EE,,NaN,,NaN
49882,A,PC,E,ED3_4GEN,Y55-74,M,EL,,NaN,,NaN
49883,A,PC,E,ED3_4GEN,Y55-74,M,ES,,NaN,,NaN
49884,A,PC,E,ED3_4GEN,Y55-74,M,EU27_2020,,NaN,,NaN
49885,A,PC,E,ED3_4GEN,Y55-74,M,FI,,NaN,,NaN
49886,A,PC,E,ED3_4GEN,Y55-74,M,FR,,NaN,,NaN
49887,A,PC,E,ED3_4GEN,Y55-74,M,HR,,NaN,,NaN
49888,A,PC,E,ED3_4GEN,Y55-74,M,HU,,NaN,,NaN
49889,A,PC,E,ED3_4GEN,Y55-74,M,IE,,NaN,,NaN
49890,A,PC,E,ED3_4GEN,Y55-74,M,IS,,NaN,,NaN
49891,A,PC,E,ED3_4GEN,Y55-74,M,IT,,NaN,,NaN
49892,A,PC,E,ED3_4GEN,Y55-74,M,LT,,NaN,,NaN
49893,A,PC,E,ED3_4GEN,Y55-74,M,LU,,NaN,,NaN
49894,A,PC,E,ED3_4GEN,Y55-74,M,LV,,NaN,,NaN
49895,A,PC,E,ED3_4GEN,Y55-74,M,MT,,NaN,,NaN
49896,A,PC,E,ED3_4GEN,Y55-74,M,NL,,NaN,,NaN
49897,A,PC,E,ED3_4GEN,Y55-74,M,NO,,NaN,,NaN
49898,A,PC,E,ED3_4GEN,Y55-74,M,PL,,NaN,,NaN
49899,A,PC,E,ED3_4GEN,Y55-74,M,PT,,NaN,,NaN
49900,A,PC,E,ED3_4GEN,Y55-74,M,RO,,NaN,,NaN
49901,A,PC,E,ED3_4GEN,Y55-74,M,RS,,NaN,,NaN
49902,A,PC,E,ED3_4GEN,Y55-74,M,SE,,NaN,,NaN
49903,A,PC,E,ED3_4GEN,Y55-74,M,SI,,NaN,,NaN
49904,A,PC,E,ED3_4GEN,Y55-74,M,SK,,NaN,,NaN
49905,A,PC,E,ED3_4GEN,Y55-74,M,TR,,NaN,,NaN
49906,A,PC,E,ED3_4GEN,Y55-74,T,AT,,NaN,,NaN
49907,A,PC,E,ED3_4GEN,Y55-74,T,BA,,NaN,,NaN
49908,A,PC,E,ED3_4GEN,Y55-74,T,BE,,NaN,,NaN
49909,A,PC,E,ED3_4GEN,Y55-74,T,BG,,NaN,,NaN
49910,A,PC,E,ED3_4GEN,Y55-74,T,CH,,NaN,,NaN
49911,A,PC,E,ED3_4GEN,Y55-74,T,CY,,NaN,,NaN
49912,A,PC,E,ED3_4GEN,Y55-74,T,CZ,,NaN,,NaN
49913,A,PC,E,ED3_4GEN,Y55-74,T,DE,,NaN,,NaN
49914,A,PC,E,ED3_4GEN,Y55-74,T,DK,,NaN,,NaN
49915,A,PC,E,ED3_4GEN,Y55-74,T,EA20,,NaN,,NaN
49916,A,PC,E,ED3_4GEN,Y55-74,T,EE,,NaN,,NaN
49917,A,PC,E,ED3_4GEN,Y55-74,T,EL,,NaN,,NaN
49918,A,PC,E,ED3_4GEN,Y55-74,T,ES,,NaN,,NaN
49919,A,PC,E,ED3_4GEN,Y55-74,T,EU27_2020,,NaN,,NaN
49920,A,PC,E,ED3_4GEN,Y55-74,T,FI,,NaN,,NaN
49921,A,PC,E,ED3_4GEN,Y55-74,T,FR,,NaN,,NaN
49922,A,PC,E,ED3_4GEN,Y55-74,T,HR,,NaN,,NaN
49923,A,PC,E,ED3_4GEN,Y55-74,T,HU,,NaN,,NaN
49924,A,PC,E,ED3_4GEN,Y55-74,T,IE,,NaN,,NaN
49925,A,PC,E,ED3_4GEN,Y55-74,T,IS,,NaN,,NaN
49926,A,PC,E,ED3_4GEN,Y55-74,T,IT,,NaN,,NaN
49927,A,PC,E,ED3_4GEN,Y55-74,T,LT,,NaN,,NaN
49928,A,PC,E,ED3_4GEN,Y55-74,T,LU,,NaN,,NaN
49929,A,PC,E,ED3_4GEN,Y55-74,T,LV,,NaN,,NaN
49930,A,PC,E,ED3_4GEN,Y55-74,T,MT,,NaN,,NaN
49931,A,PC,E,ED3_4GEN,Y55-74,T,NL,,NaN,,NaN
49932,A,PC,E,ED3_4GEN,Y55-74,T,NO,,NaN,,NaN
49933,A,PC,E,ED3_4GEN,Y55-74,T,PL,,NaN,,NaN
49934,A,PC,E,ED3_4GEN,Y55-74,T,PT,,NaN,,NaN
49935,A,PC,E,ED3_4GEN,Y55-74,T,RO,,NaN,,NaN
49936,A,PC,E,ED3_4GEN,Y55-74,T,RS,,NaN,,NaN
49937,A,PC,E,ED3_4GEN,Y55-74,T,SE,,NaN,,NaN
49938,A,PC,E,ED3_4GEN,Y55-74,T,SI,,NaN,,NaN
49939,A,PC,E,ED3_4GEN,Y55-74,T,SK,,NaN,,NaN
49940,A,PC,E,ED3_4GEN,Y55-74,T,TR,,NaN,,NaN
49941,A,PC,E,ED3_4VOC,Y15-24,F,AT,,u,,u
49942,A,PC,E,ED3_4VOC,Y15-24,F,BA,,NaN,,NaN
49943,A,PC,E,ED3_4VOC,Y15-24,F,BE,,u,,u
49944,A,PC,E,ED3_4VOC,Y15-24,F,BG,,u,,NaN
49945,A,PC,E,ED3_4VOC,Y15-24,F,CH,,u,,NaN
49946,A,PC,E,ED3_4VOC,Y15-24,F,CY,,u,,u
49947,A,PC,E,ED3_4VOC,Y15-24,F,CZ,,u,,u
49948,A,PC,E,ED3_4VOC,Y15-24,F,DE,,u,,bu
49949,A,PC,E,ED3_4VOC,Y15-24,F,DK,,bu,,u
49950,A,PC,E,ED3_4VOC,Y15-24,F,EA20,,u,,u
49951,A,PC,E,ED3_4VOC,Y15-24,F,EE,,NaN,,NaN
49952,A,PC,E,ED3_4VOC,Y15-24,F,EL,,u,,NaN
49953,A,PC,E,ED3_4VOC,Y15-24,F,ES,,u,,u
49954,A,PC,E,ED3_4VOC,Y15-24,F,EU27_2020,,u,,u
49955,A,PC,E,ED3_4VOC,Y15-24,F,FI,,u,,u
49956,A,PC,E,ED3_4VOC,Y15-24,F,FR,,u,,u
49957,A,PC,E,ED3_4VOC,Y15-24,F,HR,,NaN,,u
49958,A,PC,E,ED3_4VOC,Y15-24,F,HU,,u,,u
49959,A,PC,E,ED3_4VOC,Y15-24,F,IE,,u,,u
49960,A,PC,E,ED3_4VOC,Y15-24,F,IS,,u,,NaN
49961,A,PC,E,ED3_4VOC,Y15-24,F,IT,,u,,u
49962,A,PC,E,ED3_4VOC,Y15-24,F,LT,,NaN,,NaN
49963,A,PC,E,ED3_4VOC,Y15-24,F,LV,,u,,NaN
49964,A,PC,E,ED3_4VOC,Y15-24,F,ME,,NaN,,NaN
49965,A,PC,E,ED3_4VOC,Y15-24,F,MK,,u,,u
49966,A,PC,E,ED3_4VOC,Y15-24,F,MT,,NaN,,u
49967,A,PC,E,ED3_4VOC,Y15-24,F,NL,,u,,u
49968,A,PC,E,ED3_4VOC,Y15-24,F,NO,,u,,u
49969,A,PC,E,ED3_4VOC,Y15-24,F,PL,,u,,u
49970,A,PC,E,ED3_4VOC,Y15-24,F,PT,,u,,u
49971,A,PC,E,ED3_4VOC,Y15-24,F,RO,,u,,u
49972,A,PC,E,ED3_4VOC,Y15-24,F,RS,,u,,NaN
49973,A,PC,E,ED3_4VOC,Y15-24,F,SE,,u,,u
49974,A,PC,E,ED3_4VOC,Y15-24,F,SI,,NaN,,u
49975,A,PC,E,ED3_4VOC,Y15-24,F,SK,,u,,u
49976,A,PC,E,ED3_4VOC,Y15-24,F,TR,,u,,u
49977,A,PC,E,ED3_4VOC,Y15-24,F,UK,,u,,NaN
49978,A,PC,E,ED3_4VOC,Y15-24,M,AT,,u,,u
49979,A,PC,E,ED3_4VOC,Y15-24,M,BA,,NaN,,NaN
49980,A,PC,E,ED3_4VOC,Y15-24,M,BE,,u,,u
49981,A,PC,E,ED3_4VOC,Y15-24,M,BG,,u,,u
49982,A,PC,E,ED3_4VOC,Y15-24,M,CH,,u,,u
49983,A,PC,E,ED3_4VOC,Y15-24,M,CY,,u,,u
49984,A,PC,E,ED3_4VOC,Y15-24,M,CZ,67.4,u,60.6,u
49985,A,PC,E,ED3_4VOC,Y15-24,M,DE,43.3,NaN,,bu
49986,A,PC,E,ED3_4VOC,Y15-24,M,DK,,bu,,u
49987,A,PC,E,ED3_4VOC,Y15-24,M,EA20,45.2,NaN,,u
49988,A,PC,E,ED3_4VOC,Y15-24,M,EE,,u,,u
49989,A,PC,E,ED3_4VOC,Y15-24,M,EL,,u,,u
49990,A,PC,E,ED3_4VOC,Y15-24,M,ES,,u,,u
49991,A,PC,E,ED3_4VOC,Y15-24,M,EU27_2020,49.1,NaN,,u
49992,A,PC,E,ED3_4VOC,Y15-24,M,FI,,u,,u
49993,A,PC,E,ED3_4VOC,Y15-24,M,FR,30.3,u,,u
49994,A,PC,E,ED3_4VOC,Y15-24,M,HR,83.6,u,100.0,u
49995,A,PC,E,ED3_4VOC,Y15-24,M,HU,,u,,u
49996,A,PC,E,ED3_4VOC,Y15-24,M,IE,,u,,u
49997,A,PC,E,ED3_4VOC,Y15-24,M,IS,,u,,bu
49998,A,PC,E,ED3_4VOC,Y15-24,M,IT,68.1,u,70.7,u
49999,A,PC,E,ED3_4VOC,Y15-24,M,LT,,u,,u
50000,A,PC,E,ED3_4VOC,Y15-24,M,LU,,u,,u
50001,A,PC,E,ED3_4VOC,Y15-24,M,LV,,u,,NaN
50002,A,PC,E,ED3_4VOC,Y15-24,M,ME,,u,,u
50003,A,PC,E,ED3_4VOC,Y15-24,M,MK,,u,,u
50004,A,PC,E,ED3_4VOC,Y15-24,M,MT,,u,,u
50005,A,PC,E,ED3_4VOC,Y15-24,M,NL,,u,,u
50006,A,PC,E,ED3_4VOC,Y15-24,M,NO,,u,,u
50007,A,PC,E,ED3_4VOC,Y15-24,M,PL,,u,,u
50008,A,PC,E,ED3_4VOC,Y15-24,M,PT,,u,,u
50009,A,PC,E,ED3_4VOC,Y15-24,M,RO,,u,,u
50010,A,PC,E,ED3_4VOC,Y15-24,M,RS,,u,,u
50011,A,PC,E,ED3_4VOC,Y15-24,M,SE,,u,,u
50012,A,PC,E,ED3_4VOC,Y15-24,M,SI,,u,,u
50013,A,PC,E,ED3_4VOC,Y15-24,M,SK,,u,,u
50014,A,PC,E,ED3_4VOC,Y15-24,M,TR,19.9,u,11.4,u
50015,A,PC,E,ED3_4VOC,Y15-24,M,UK,40.5,u,,NaN
50016,A,PC,E,ED3_4VOC,Y15-24,T,AT,,u,,u
50017,A,PC,E,ED3_4VOC,Y15-24,T,BA,,NaN,,NaN
50018,A,PC,E,ED3_4VOC,Y15-24,T,BE,,u,,u
50019,A,PC,E,ED3_4VOC,Y15-24,T,BG,,u,,u
50020,A,PC,E,ED3_4VOC,Y15-24,T,CH,,u,,u
50021,A,PC,E,ED3_4VOC,Y15-24,T,CY,,u,,u
50022,A,PC,E,ED3_4VOC,Y15-24,T,CZ,72.1,u,64.2,u
50023,A,PC,E,ED3_4VOC,Y15-24,T,DE,42.6,NaN,,bu
50024,A,PC,E,ED3_4VOC,Y15-24,T,DK,,bu,,u
50025,A,PC,E,ED3_4VOC,Y15-24,T,EA20,41.0,NaN,,u
50026,A,PC,E,ED3_4VOC,Y15-24,T,EE,,u,,u
50027,A,PC,E,ED3_4VOC,Y15-24,T,EL,,u,,u
50028,A,PC,E,ED3_4VOC,Y15-24,T,ES,,u,,u
50029,A,PC,E,ED3_4VOC,Y15-24,T,EU27_2020,44.4,NaN,,u
50030,A,PC,E,ED3_4VOC,Y15-24,T,FI,,u,,u
50031,A,PC,E,ED3_4VOC,Y15-24,T,FR,23.7,u,,u
50032,A,PC,E,ED3_4VOC,Y15-24,T,HR,83.6,u,100.0,u
50033,A,PC,E,ED3_4VOC,Y15-24,T,HU,,u,,u
50034,A,PC,E,ED3_4VOC,Y15-24,T,IE,,u,,u
50035,A,PC,E,ED3_4VOC,Y15-24,T,IS,,u,,bu
50036,A,PC,E,ED3_4VOC,Y15-24,T,IT,69.8,NaN,64.3,u
50037,A,PC,E,ED3_4VOC,Y15-24,T,LT,,u,,u
50038,A,PC,E,ED3_4VOC,Y15-24,T,LU,,u,,u
50039,A,PC,E,ED3_4VOC,Y15-24,T,LV,,u,,NaN
50040,A,PC,E,ED3_4VOC,Y15-24,T,ME,,u,,u
50041,A,PC,E,ED3_4VOC,Y15-24,T,MK,,u,,u
50042,A,PC,E,ED3_4VOC,Y15-24,T,MT,,u,,u
50043,A,PC,E,ED3_4VOC,Y15-24,T,NL,,u,,u
50044,A,PC,E,ED3_4VOC,Y15-24,T,NO,,u,,u
50045,A,PC,E,ED3_4VOC,Y15-24,T,PL,,u,,u
50046,A,PC,E,ED3_4VOC,Y15-24,T,PT,,u,,u
50047,A,PC,E,ED3_4VOC,Y15-24,T,RO,,u,,u
50048,A,PC,E,ED3_4VOC,Y15-24,T,RS,,u,,u
50049,A,PC,E,ED3_4VOC,Y15-24,T,SE,,u,,u
50050,A,PC,E,ED3_4VOC,Y15-24,T,SI,,u,,u
50051,A,PC,E,ED3_4VOC,Y15-24,T,SK,,u,,u
50052,A,PC,E,ED3_4VOC,Y15-24,T,TR,18.2,u,10.9,u
50053,A,PC,E,ED3_4VOC,Y15-24,T,UK,36.8,u,,NaN
50054,A,PC,E,ED3_4VOC,Y15-64,F,AT,,NaN,,NaN
50055,A,PC,E,ED3_4VOC,Y15-64,F,BA,,NaN,,NaN
50056,A,PC,E,ED3_4VOC,Y15-64,F,BE,,NaN,,NaN
50057,A,PC,E,ED3_4VOC,Y15-64,F,BG,,NaN,,NaN
50058,A,PC,E,ED3_4VOC,Y15-64,F,CH,,NaN,,NaN
50059,A,PC,E,ED3_4VOC,Y15-64,F,CY,,NaN,,NaN
50060,A,PC,E,ED3_4VOC,Y15-64,F,CZ,,NaN,,NaN
50061,A,PC,E,ED3_4VOC,Y15-64,F,DE,,NaN,,NaN
50062,A,PC,E,ED3_4VOC,Y15-64,F,DK,,NaN,,NaN
50063,A,PC,E,ED3_4VOC,Y15-64,F,EA20,,NaN,,NaN
50064,A,PC,E,ED3_4VOC,Y15-64,F,EE,,NaN,,NaN
50065,A,PC,E,ED3_4VOC,Y15-64,F,EL,,NaN,,NaN
50066,A,PC,E,ED3_4VOC,Y15-64,F,ES,,NaN,,NaN
50067,A,PC,E,ED3_4VOC,Y15-64,F,EU27_2020,,NaN,,NaN
50068,A,PC,E,ED3_4VOC,Y15-64,F,FI,,NaN,,NaN
50069,A,PC,E,ED3_4VOC,Y15-64,F,FR,,NaN,,NaN
50070,A,PC,E,ED3_4VOC,Y15-64,F,HR,,NaN,,NaN
50071,A,PC,E,ED3_4VOC,Y15-64,F,HU,,NaN,,NaN
50072,A,PC,E,ED3_4VOC,Y15-64,F,IE,,NaN,,NaN
50073,A,PC,E,ED3_4VOC,Y15-64,F,IS,,NaN,,NaN
50074,A,PC,E,ED3_4VOC,Y15-64,F,IT,,NaN,,NaN
50075,A,PC,E,ED3_4VOC,Y15-64,F,LT,,NaN,,NaN
50076,A,PC,E,ED3_4VOC,Y15-64,F,LU,,NaN,,NaN
50077,A,PC,E,ED3_4VOC,Y15-64,F,LV,,NaN,,NaN
50078,A,PC,E,ED3_4VOC,Y15-64,F,MT,,NaN,,NaN
50079,A,PC,E,ED3_4VOC,Y15-64,F,NL,,NaN,,NaN
50080,A,PC,E,ED3_4VOC,Y15-64,F,NO,,NaN,,NaN
50081,A,PC,E,ED3_4VOC,Y15-64,F,PL,,NaN,,NaN
50082,A,PC,E,ED3_4VOC,Y15-64,F,PT,,NaN,,NaN
50083,A,PC,E,ED3_4VOC,Y15-64,F,RO,,NaN,,NaN
50084,A,PC,E,ED3_4VOC,Y15-64,F,RS,,NaN,,NaN
50085,A,PC,E,ED3_4VOC,Y15-64,F,SE,,NaN,,NaN
50086,A,PC,E,ED3_4VOC,Y15-64,F,SI,,NaN,,NaN
50087,A,PC,E,ED3_4VOC,Y15-64,F,SK,,NaN,,NaN
50088,A,PC,E,ED3_4VOC,Y15-64,F,TR,,NaN,,NaN
50089,A,PC,E,ED3_4VOC,Y15-64,M,AT,,NaN,,NaN
50090,A,PC,E,ED3_4VOC,Y15-64,M,BA,,NaN,,NaN
50091,A,PC,E,ED3_4VOC,Y15-64,M,BE,,NaN,,NaN
50092,A,PC,E,ED3_4VOC,Y15-64,M,BG,,NaN,,NaN
50093,A,PC,E,ED3_4VOC,Y15-64,M,CH,,NaN,,NaN
50094,A,PC,E,ED3_4VOC,Y15-64,M,CY,,NaN,,NaN
50095,A,PC,E,ED3_4VOC,Y15-64,M,CZ,,NaN,,NaN
50096,A,PC,E,ED3_4VOC,Y15-64,M,DE,,NaN,,NaN
50097,A,PC,E,ED3_4VOC,Y15-64,M,DK,,NaN,,NaN
50098,A,PC,E,ED3_4VOC,Y15-64,M,EA20,,NaN,,NaN
50099,A,PC,E,ED3_4VOC,Y15-64,M,EE,,NaN,,NaN
50100,A,PC,E,ED3_4VOC,Y15-64,M,EL,,NaN,,NaN
50101,A,PC,E,ED3_4VOC,Y15-64,M,ES,,NaN,,NaN
50102,A,PC,E,ED3_4VOC,Y15-64,M,EU27_2020,,NaN,,NaN
50103,A,PC,E,ED3_4VOC,Y15-64,M,FI,,NaN,,NaN
50104,A,PC,E,ED3_4VOC,Y15-64,M,FR,,NaN,,NaN
50105,A,PC,E,ED3_4VOC,Y15-64,M,HR,,NaN,,NaN
50106,A,PC,E,ED3_4VOC,Y15-64,M,HU,,NaN,,NaN
50107,A,PC,E,ED3_4VOC,Y15-64,M,IE,,NaN,,NaN
50108,A,PC,E,ED3_4VOC,Y15-64,M,IS,,NaN,,NaN
50109,A,PC,E,ED3_4VOC,Y15-64,M,IT,,NaN,,NaN
50110,A,PC,E,ED3_4VOC,Y15-64,M,LT,,NaN,,NaN
50111,A,PC,E,ED3_4VOC,Y15-64,M,LU,,NaN,,NaN
50112,A,PC,E,ED3_4VOC,Y15-64,M,LV,,NaN,,NaN
50113,A,PC,E,ED3_4VOC,Y15-64,M,MT,,NaN,,NaN
50114,A,PC,E,ED3_4VOC,Y15-64,M,NL,,NaN,,NaN
50115,A,PC,E,ED3_4VOC,Y15-64,M,NO,,NaN,,NaN
50116,A,PC,E,ED3_4VOC,Y15-64,M,PL,,NaN,,NaN
50117,A,PC,E,ED3_4VOC,Y15-64,M,PT,,NaN,,NaN
50118,A,PC,E,ED3_4VOC,Y15-64,M,RO,,NaN,,NaN
50119,A,PC,E,ED3_4VOC,Y15-64,M,RS,,NaN,,NaN
50120,A,PC,E,ED3_4VOC,Y15-64,M,SE,,NaN,,NaN
50121,A,PC,E,ED3_4VOC,Y15-64,M,SI,,NaN,,NaN
50122,A,PC,E,ED3_4VOC,Y15-64,M,SK,,NaN,,NaN
50123,A,PC,E,ED3_4VOC,Y15-64,M,TR,,NaN,,NaN
50124,A,PC,E,ED3_4VOC,Y15-64,T,AT,,NaN,,NaN
50125,A,PC,E,ED3_4VOC,Y15-64,T,BA,,NaN,,NaN
50126,A,PC,E,ED3_4VOC,Y15-64,T,BE,,NaN,,NaN
50127,A,PC,E,ED3_4VOC,Y15-64,T,BG,,NaN,,NaN
50128,A,PC,E,ED3_4VOC,Y15-64,T,CH,,NaN,,NaN
50129,A,PC,E,ED3_4VOC,Y15-64,T,CY,,NaN,,NaN
50130,A,PC,E,ED3_4VOC,Y15-64,T,CZ,,NaN,,NaN
50131,A,PC,E,ED3_4VOC,Y15-64,T,DE,,NaN,,NaN
50132,A,PC,E,ED3_4VOC,Y15-64,T,DK,,NaN,,NaN
50133,A,PC,E,ED3_4VOC,Y15-64,T,EA20,,NaN,,NaN
50134,A,PC,E,ED3_4VOC,Y15-64,T,EE,,NaN,,NaN
50135,A,PC,E,ED3_4VOC,Y15-64,T,EL,,NaN,,NaN
50136,A,PC,E,ED3_4VOC,Y15-64,T,ES,,NaN,,NaN
50137,A,PC,E,ED3_4VOC,Y15-64,T,EU27_2020,,NaN,,NaN
50138,A,PC,E,ED3_4VOC,Y15-64,T,FI,,NaN,,NaN
50139,A,PC,E,ED3_4VOC,Y15-64,T,FR,,NaN,,NaN
50140,A,PC,E,ED3_4VOC,Y15-64,T,HR,,NaN,,NaN
50141,A,PC,E,ED3_4VOC,Y15-64,T,HU,,NaN,,NaN
50142,A,PC,E,ED3_4VOC,Y15-64,T,IE,,NaN,,NaN
50143,A,PC,E,ED3_4VOC,Y15-64,T,IS,,NaN,,NaN
50144,A,PC,E,ED3_4VOC,Y15-64,T,IT,,NaN,,NaN
50145,A,PC,E,ED3_4VOC,Y15-64,T,LT,,NaN,,NaN
50146,A,PC,E,ED3_4VOC,Y15-64,T,LU,,NaN,,NaN
50147,A,PC,E,ED3_4VOC,Y15-64,T,LV,,NaN,,NaN
50148,A,PC,E,ED3_4VOC,Y15-64,T,MT,,NaN,,NaN
50149,A,PC,E,ED3_4VOC,Y15-64,T,NL,,NaN,,NaN
50150,A,PC,E,ED3_4VOC,Y15-64,T,NO,,NaN,,NaN
50151,A,PC,E,ED3_4VOC,Y15-64,T,PL,,NaN,,NaN
50152,A,PC,E,ED3_4VOC,Y15-64,T,PT,,NaN,,NaN
50153,A,PC,E,ED3_4VOC,Y15-64,T,RO,,NaN,,NaN
50154,A,PC,E,ED3_4VOC,Y15-64,T,RS,,NaN,,NaN
50155,A,PC,E,ED3_4VOC,Y15-64,T,SE,,NaN,,NaN
50156,A,PC,E,ED3_4VOC,Y15-64,T,SI,,NaN,,NaN
50157,A,PC,E,ED3_4VOC,Y15-64,T,SK,,NaN,,NaN
50158,A,PC,E,ED3_4VOC,Y15-64,T,TR,,NaN,,NaN
50159,A,PC,E,ED3_4VOC,Y15-69,F,AT,,NaN,,NaN
50160,A,PC,E,ED3_4VOC,Y15-69,F,BA,,NaN,,NaN
50161,A,PC,E,ED3_4VOC,Y15-69,F,BE,,NaN,,NaN
50162,A,PC,E,ED3_4VOC,Y15-69,F,BG,,NaN,,NaN
50163,A,PC,E,ED3_4VOC,Y15-69,F,CH,,NaN,,NaN
50164,A,PC,E,ED3_4VOC,Y15-69,F,CY,,NaN,,NaN
50165,A,PC,E,ED3_4VOC,Y15-69,F,CZ,,NaN,,NaN
50166,A,PC,E,ED3_4VOC,Y15-69,F,DE,,NaN,,NaN
50167,A,PC,E,ED3_4VOC,Y15-69,F,DK,,NaN,,NaN
50168,A,PC,E,ED3_4VOC,Y15-69,F,EA20,,NaN,,NaN
50169,A,PC,E,ED3_4VOC,Y15-69,F,EE,,NaN,,NaN
50170,A,PC,E,ED3_4VOC,Y15-69,F,EL,,NaN,,NaN
50171,A,PC,E,ED3_4VOC,Y15-69,F,ES,,NaN,,NaN
50172,A,PC,E,ED3_4VOC,Y15-69,F,EU27_2020,,NaN,,NaN
50173,A,PC,E,ED3_4VOC,Y15-69,F,FI,,NaN,,NaN
50174,A,PC,E,ED3_4VOC,Y15-69,F,FR,,NaN,,NaN
50175,A,PC,E,ED3_4VOC,Y15-69,F,HR,,NaN,,NaN
50176,A,PC,E,ED3_4VOC,Y15-69,F,HU,,NaN,,NaN
50177,A,PC,E,ED3_4VOC,Y15-69,F,IE,,NaN,,NaN
50178,A,PC,E,ED3_4VOC,Y15-69,F,IS,,NaN,,NaN
50179,A,PC,E,ED3_4VOC,Y15-69,F,IT,,NaN,,NaN
50180,A,PC,E,ED3_4VOC,Y15-69,F,LT,,NaN,,NaN
50181,A,PC,E,ED3_4VOC,Y15-69,F,LU,,NaN,,NaN
50182,A,PC,E,ED3_4VOC,Y15-69,F,LV,,NaN,,NaN
50183,A,PC,E,ED3_4VOC,Y15-69,F,MT,,NaN,,NaN
50184,A,PC,E,ED3_4VOC,Y15-69,F,NL,,NaN,,NaN
50185,A,PC,E,ED3_4VOC,Y15-69,F,NO,,NaN,,NaN
50186,A,PC,E,ED3_4VOC,Y15-69,F,PL,,NaN,,NaN
50187,A,PC,E,ED3_4VOC,Y15-69,F,PT,,NaN,,NaN
50188,A,PC,E,ED3_4VOC,Y15-69,F,RO,,NaN,,NaN
50189,A,PC,E,ED3_4VOC,Y15-69,F,RS,,NaN,,NaN
50190,A,PC,E,ED3_4VOC,Y15-69,F,SE,,NaN,,NaN
50191,A,PC,E,ED3_4VOC,Y15-69,F,SI,,NaN,,NaN
50192,A,PC,E,ED3_4VOC,Y15-69,F,SK,,NaN,,NaN
50193,A,PC,E,ED3_4VOC,Y15-69,F,TR,,NaN,,NaN
50194,A,PC,E,ED3_4VOC,Y15-69,M,AT,,NaN,,NaN
50195,A,PC,E,ED3_4VOC,Y15-69,M,BA,,NaN,,NaN
50196,A,PC,E,ED3_4VOC,Y15-69,M,BE,,NaN,,NaN
50197,A,PC,E,ED3_4VOC,Y15-69,M,BG,,NaN,,NaN
50198,A,PC,E,ED3_4VOC,Y15-69,M,CH,,NaN,,NaN
50199,A,PC,E,ED3_4VOC,Y15-69,M,CY,,NaN,,NaN
50200,A,PC,E,ED3_4VOC,Y15-69,M,CZ,,NaN,,NaN
50201,A,PC,E,ED3_4VOC,Y15-69,M,DE,,NaN,,NaN
50202,A,PC,E,ED3_4VOC,Y15-69,M,DK,,NaN,,NaN
50203,A,PC,E,ED3_4VOC,Y15-69,M,EA20,,NaN,,NaN
50204,A,PC,E,ED3_4VOC,Y15-69,M,EE,,NaN,,NaN
50205,A,PC,E,ED3_4VOC,Y15-69,M,EL,,NaN,,NaN
50206,A,PC,E,ED3_4VOC,Y15-69,M,ES,,NaN,,NaN
50207,A,PC,E,ED3_4VOC,Y15-69,M,EU27_2020,,NaN,,NaN
50208,A,PC,E,ED3_4VOC,Y15-69,M,FI,,NaN,,NaN
50209,A,PC,E,ED3_4VOC,Y15-69,M,FR,,NaN,,NaN
50210,A,PC,E,ED3_4VOC,Y15-69,M,HR,,NaN,,NaN
50211,A,PC,E,ED3_4VOC,Y15-69,M,HU,,NaN,,NaN
50212,A,PC,E,ED3_4VOC,Y15-69,M,IE,,NaN,,NaN
50213,A,PC,E,ED3_4VOC,Y15-69,M,IS,,NaN,,NaN
50214,A,PC,E,ED3_4VOC,Y15-69,M,IT,,NaN,,NaN
50215,A,PC,E,ED3_4VOC,Y15-69,M,LT,,NaN,,NaN
50216,A,PC,E,ED3_4VOC,Y15-69,M,LU,,NaN,,NaN
50217,A,PC,E,ED3_4VOC,Y15-69,M,LV,,NaN,,NaN
50218,A,PC,E,ED3_4VOC,Y15-69,M,MT,,NaN,,NaN
50219,A,PC,E,ED3_4VOC,Y15-69,M,NL,,NaN,,NaN
50220,A,PC,E,ED3_4VOC,Y15-69,M,NO,,NaN,,NaN
50221,A,PC,E,ED3_4VOC,Y15-69,M,PL,,NaN,,NaN
50222,A,PC,E,ED3_4VOC,Y15-69,M,PT,,NaN,,NaN
50223,A,PC,E,ED3_4VOC,Y15-69,M,RO,,NaN,,NaN
50224,A,PC,E,ED3_4VOC,Y15-69,M,RS,,NaN,,NaN
50225,A,PC,E,ED3_4VOC,Y15-69,M,SE,,NaN,,NaN
50226,A,PC,E,ED3_4VOC,Y15-69,M,SI,,NaN,,NaN
50227,A,PC,E,ED3_4VOC,Y15-69,M,SK,,NaN,,NaN
50228,A,PC,E,ED3_4VOC,Y15-69,M,TR,,NaN,,NaN
50229,A,PC,E,ED3_4VOC,Y15-69,T,AT,,NaN,,NaN
50230,A,PC,E,ED3_4VOC,Y15-69,T,BA,,NaN,,NaN
50231,A,PC,E,ED3_4VOC,Y15-69,T,BE,,NaN,,NaN
